,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.008, 0.004)","(0.009, 0.0037416573867739412)"
recall,"(0.034055727554179564, 0.027898155606362378)","(0.034055727554179564, 0.027898155606362378)","(0.044055727554179566, 0.022297814582447697)","(0.10098727210182319, 0.04616774954913454)"
f1,"(0.02813852813852814, 0.02298860267939698)","(0.01773739995673805, 0.014485972178592321)","(0.0135322847087553, 0.006768174036655713)","(0.016522602101783752, 0.00692426149261734)"
ndcg,"(0.03811639267867919, 0.0349069853213444)","(0.03811639267867919, 0.0349069853213444)","(0.042906354922801294, 0.030742810766079983)","(0.06181214702187541, 0.03976972283994376)"
