,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.01, 0.006324555320336759)","(0.009000000000000001, 0.004898979485566356)"
recall,"(0.034055727554179564, 0.027898155606362378)","(0.034055727554179564, 0.027898155606362378)","(0.054582043343653255, 0.03348059245904583)","(0.09987616099071209, 0.05689779204977437)"
f1,"(0.02813852813852814, 0.02298860267939698)","(0.01773739995673805, 0.014485972178592321)","(0.016893629246570424, 0.010630886916771673)","(0.016505921534644467, 0.00901385093721574)"
ndcg,"(0.03224052713184926, 0.02866136532029673)","(0.03224052713184926, 0.02866136532029673)","(0.0412798399039583, 0.02566738745054575)","(0.056768254225592285, 0.03409934733957533)"
