,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.005, 0.00447213595499958)"
recall,"(0.019523809523809523, 0.023923536546819942)","(0.019523809523809523, 0.023923536546819942)","(0.019523809523809523, 0.023923536546819942)","(0.04904761904761905, 0.04368512358544653)"
f1,"(0.017584541062801932, 0.021538743641496074)","(0.011348088531187123, 0.01389909578747551)","(0.006639118457300275, 0.008131342945337874)","(0.009074454956807898, 0.00811280588692271)"
ndcg,"(0.016609307959398557, 0.020377708816181752)","(0.016609307959398557, 0.020377708816181752)","(0.016609307959398557, 0.020377708816181752)","(0.0283090890711602, 0.02783180579234327)"
