#rank	DIAMOnD_node	p_hyper
1	10499	2.3675635882533304e-13
2	8648	7.647673186447972e-14
3	8202	4.513944075906397e-14
4	5914	2.818426328786153e-13
5	7068	4.6793632134795015e-14
6	23054	7.1410548891830555e-16
7	6256	5.0468387898420675e-17
8	5468	8.94682703681438e-17
9	5469	7.332922966661422e-18
10	8431	8.947722192135136e-17
11	9612	1.6350877910060587e-16
12	10062	1.0573338673737314e-17
13	9611	1.200524134370197e-18
14	7376	9.418716191590962e-19
15	6257	2.8264644663725704e-19
16	5915	1.7148415227945417e-19
17	6258	3.092675658625849e-19
18	7421	2.886113440156051e-20
19	5467	1.753778838901443e-18
20	8204	2.8599351842287442e-18
21	7067	1.125462618167597e-19
22	10891	3.7232421983460517e-19
23	5465	2.4818495796723297e-19
24	9971	7.891397763161037e-19
25	688	1.1385716495121542e-18
26	2033	2.5872640571213006e-18
27	1387	1.1572581301602306e-18
28	2908	2.351949140543563e-19
29	23426	4.008354135659201e-20
30	93436	1.6479249533391032e-18
31	6714	1.3340784983401517e-19
32	1499	3.8499156548240404e-20
33	9576	1.029896041777548e-20
34	9970	7.107919141034844e-22
35	3836	4.026183621839328e-21
36	5916	3.567115306959369e-22
37	3841	3.6616795214364816e-22
38	4306	2.0031782009568937e-23
39	1500	4.269699449966243e-23
40	4088	3.829013211154389e-24
41	5910	4.248459142811806e-24
42	5241	7.703920083858833e-26
43	3164	2.4145144483191047e-25
44	150709	3.2506865641630573e-26
45	8502	5.566621331221423e-26
46	25852	5.255191392766501e-27
47	4929	8.093931250790454e-29
48	6497	2.0104832480223308e-28
49	11187	1.984042248874368e-28
50	7341	1.068632225391921e-28
51	219681	2.825182075132422e-29
52	5599	6.35140316656607e-30
53	23633	3.996128375082131e-30
54	5795	1.607639286826503e-31
55	9252	4.260963012895423e-31
56	1501	2.303884129516223e-32
57	3484	7.739112441994203e-33
58	3872	2.069450954219388e-33
59	3565	1.6014158048843272e-34
60	5318	1.9318237738987387e-34
61	7066	7.447342853585099e-36
62	5618	1.1326154354368613e-35
63	55156	1.1308535255121471e-36
64	4843	8.205263863575037e-37
65	421	2.652705182201636e-37
66	64399	6.489834387936186e-39
67	3549	7.911799800241062e-40
68	50616	1.0449733345525474e-38
69	3588	3.8141180193050554e-38
70	2688	6.79320921727456e-38
71	4089	9.083097038240529e-38
72	79637	1.2048117294968745e-38
73	4293	5.845471362292908e-40
74	1852	1.2748854416002063e-39
75	2044	2.608217347842962e-39
76	1942	1.6359559103419107e-39
77	50846	4.101922332783845e-39
78	91653	5.615212263201677e-41
79	4921	9.311755525134377e-39
80	1950	2.5277084475687407e-38
81	3586	4.951143717233722e-38
82	3455	1.1568489013469386e-38
83	2104	9.979105189950711e-38
84	2046	1.2949808527547734e-37
85	5527	2.169348545521905e-37
86	2872	3.165732274123514e-37
87	6469	5.040529279804401e-37
88	3568	6.961866232765508e-37
89	2113	2.6685418901207397e-36
90	58480	1.9970057779190776e-38
91	8569	7.69950354077075e-38
92	11221	2.34261441002875e-37
93	1977	1.2632850124340196e-36
94	3667	1.1735530359534517e-37
95	2624	9.417280122250932e-37
96	6001	6.402284358968477e-38
97	285	1.8502789025024994e-37
98	10461	4.983349416792909e-37
99	9572	7.394284587506114e-37
100	11122	1.0573059624871765e-36
101	4056	1.8879296470725426e-36
102	3091	2.929586838626842e-37
103	3624	1.2652845594350354e-36
104	94	6.561245079549225e-38
105	90	1.2117335549274968e-38
106	7043	4.94133769953323e-38
107	659	1.9753228920542515e-36
108	650	4.815588374656572e-36
109	5600	9.685425932057706e-36
110	2533	1.5789314156597451e-35
111	7867	2.134065935565661e-35
112	9261	2.6996084503544624e-35
113	7010	3.2711244339571676e-35
114	22943	3.864630576536035e-35
115	10140	4.968231870988731e-35
116	10023	6.827187985841361e-35
