#rank	DIAMOnD_node	p_hyper
1	8789	1.112521258930996e-19
2	22869	1.1919302150650664e-18
3	51531	7.199899062629822e-14
4	54187	1.8571580232115287e-13
5	100499483	1.8980733768645774e-13
6	55014	4.295668465773043e-13
7	55363	5.427063165764843e-13
8	4086	2.6613731193798786e-12
9	7507	5.589829202961052e-12
10	23424	2.583393300051538e-11
11	2176	3.428738035672233e-11
12	1539	7.570831361611809e-11
13	229	8.028913833945614e-11
14	7040	1.0849170167181966e-10
15	5604	2.2740872534705653e-10
16	1495	7.100720028789828e-11
17	7743	1.6477798383280964e-11
18	2203	1.5374488505659596e-10
19	2064	8.697705496881303e-11
20	6424	4.4535840256204905e-11
21	570	5.552351798230195e-11
22	207	8.044698807099489e-11
23	5925	1.1312416209185802e-10
24	7867	9.569430362587565e-11
25	3265	7.756931245209586e-10
26	6423	8.948794065687746e-10
27	3486	1.1388173034377839e-09
28	1387	1.2091733811329167e-09
29	5535	1.6396174465843028e-09
30	324	1.1445211415726257e-09
31	1515	1.991823920086327e-10
32	6497	9.097709058274375e-10
33	5795	1.4086675763078672e-09
34	5921	1.1377299649682895e-09
35	1029	1.2403951075612318e-09
36	3065	1.0002464515436252e-09
37	3293	1.8537721499920057e-09
38	10541	2.6705353364376926e-09
39	84909	3.378303223970664e-09
40	8555	3.429755280466503e-09
41	1500	3.982380320647126e-09
42	5566	1.8690919583836773e-09
43	4904	1.8052195522806918e-09
44	5578	1.5676854552071288e-09
45	7421	8.217503040348251e-10
46	3841	2.672091969128348e-10
47	9576	3.5093835075092875e-10
48	369	7.248186738007583e-11
49	25852	1.9323815050494703e-10
50	5295	1.1543827777800481e-10
51	1969	2.6259326534010514e-11
52	8502	3.1653538485639084e-11
53	94	1.771873561601742e-11
54	3872	9.179607624172076e-12
55	1024	3.806285145119443e-12
56	219681	2.5169630070899455e-12
57	7043	6.991587514024332e-13
58	55156	1.4283940127278281e-12
59	11059	2.7009497455652987e-13
60	5294	3.2545422769089225e-13
61	150709	1.2587208077503817e-13
62	3667	2.159353069073198e-14
