#rank	DIAMOnD_node	p_hyper
1	26524	3.301994157851707e-11
2	1030	1.048632871282121e-10
3	11186	3.5530441781611886e-12
4	8463	2.783454772504754e-13
5	2264	7.409461690995432e-14
6	894	4.234574017627563e-15
7	84662	3.980710526335954e-16
8	1969	1.237069038201975e-17
9	5607	1.6717148093525505e-19
10	1021	6.293830310718241e-21
11	5606	2.250943987265101e-22
12	6794	1.1676702351570076e-23
13	4771	1.8195952543469744e-24
14	11014	1.2990614666460142e-25
15	5156	1.5800889461290148e-27
16	405	1.6568339618638976e-26
17	5894	6.224690690366519e-27
18	2911	1.500637090524347e-28
19	8678	9.080756416593376e-30
20	2064	7.36759107808557e-31
21	1019	2.108811579571848e-31
22	51343	2.1289355914396646e-31
23	960	2.4579015469382942e-30
24	1031	1.171000172610766e-27
25	207	2.283228499154497e-28
26	898	6.450115845480821e-30
27	4217	5.478287614588003e-26
28	5608	9.986552636920822e-25
29	369	1.5483657001921923e-24
30	7157	4.0717278426882205e-24
31	23624	2.001456954443821e-25
32	4194	7.905659461311034e-25
33	3091	6.961184037073496e-23
34	7248	4.810524578982122e-22
35	6659	6.649767266855318e-20
36	2648	4.755194889805183e-18
37	1432	6.159153791762548e-19
38	94015	2.065764076846297e-18
39	2113	8.914956115188527e-18
40	1499	4.1189475166851704e-18
41	340273	1.1537905370410989e-17
42	7316	8.721593060487182e-17
43	673	7.209475270515733e-18
44	5970	1.2969419851923264e-17
45	4782	1.7575666466865575e-18
46	148979	3.406445580975922e-19
47	4193	7.958943714761257e-18
48	5371	2.352692714189142e-18
49	5925	1.9763180933925312e-19
50	5594	1.2612874359195848e-17
51	1501	2.9020458063384256e-18
52	1387	7.053403093949714e-18
53	1500	1.0133317942113217e-18
54	5604	5.007038922693886e-20
55	367	8.828377293561194e-20
56	5058	5.1898466850923155e-21
57	8502	1.2938983461651698e-21
58	5295	1.8916203576608508e-22
59	7867	5.410502811773376e-23
60	3841	5.02328349995494e-23
61	6654	6.11720145563463e-24
62	421	7.238701712001016e-24
63	2932	1.8993049694558265e-24
64	5595	2.167730309803476e-25
65	5910	5.86472830362637e-26
66	5979	2.3833688956730085e-26
67	5566	2.070756504107657e-27
68	1956	4.675001483309029e-28
69	23633	7.767286934722473e-29
70	6714	1.07995528965319e-28
71	5747	7.09095172911771e-30
72	3836	5.507665709663652e-31
73	6464	6.186658490484454e-32
74	3480	2.1737930108582322e-32
75	867	1.1410674297534898e-32
76	3872	2.805439306811817e-33
77	5829	9.532779407643283e-35
78	1399	7.572867400607968e-35
79	25852	3.1549445201998077e-35
80	5296	1.4591299189166908e-36
81	3667	2.0046696347804105e-37
82	150709	1.8043658696012817e-37
83	5599	1.5401147749678457e-37
84	1398	7.985929152660368e-39
85	9576	1.006321667681014e-39
86	219681	1.6665727108889415e-39
87	868	1.2849997783629454e-39
88	11187	3.914996464078617e-40
89	3643	4.2948831730247997e-41
90	3717	2.116009920291683e-42
91	55156	8.831128600877058e-42
92	2057	8.09028598876194e-43
93	7409	7.525900789100566e-43
94	93436	9.350438022763833e-44
95	5318	1.423059136514803e-43
96	4921	1.292620803184087e-45
97	1445	5.836363412587302e-45
98	408	5.09528292010541e-46
99	5602	4.618481934492223e-46
100	79637	1.5900872930008808e-46
101	7010	9.302705828556606e-47
102	10580	7.5063987538122e-46
103	6416	2.5658976726685263e-45
104	6300	2.5201560974140407e-45
105	2185	1.102308019146311e-46
106	3932	3.5645337807889026e-47
107	6850	3.0613151763209664e-47
108	5777	4.316597502215608e-48
109	2322	8.489234316324599e-48
110	5795	6.59361551371991e-48
111	2065	3.2547945993557104e-47
112	7535	8.434463317572122e-49
113	3815	4.8841060511178886e-48
114	6452	9.950778651869917e-50
115	2885	1.0129611526252514e-48
116	27	9.637023759839716e-50
117	25	4.744999187465936e-50
118	940	8.243827016562842e-51
119	10298	1.572319468422914e-50
120	3937	2.9591382792845617e-50
121	83737	8.203105632618104e-49
122	2066	4.820826479927745e-50
123	2534	2.8957179557531726e-48
124	11122	3.0437873342089145e-49
125	2533	6.58245100084203e-48
126	5921	7.949218767194664e-48
127	3702	1.1291691017957297e-47
128	3572	4.26000247475831e-47
129	5294	1.825451437408907e-48
130	2213	8.237091234417991e-47
131	4690	1.0344927523053195e-47
132	2690	1.6313839914912825e-48
133	9046	1.4928402306135493e-47
134	58480	4.5122449535976665e-46
135	2321	1.0962982028933025e-45
136	5335	6.521112089399462e-47
137	3791	1.0577449916016303e-47
138	2260	4.922971908168271e-47
139	4734	1.270538929599702e-47
140	2624	1.6159058456111195e-46
141	150	1.2087952441610126e-46
142	5588	7.78636997749932e-47
143	5170	5.064137319609447e-47
144	5753	2.1834114826206067e-46
145	916	3.1912922823375534e-46
146	5770	1.4931694583205186e-45
147	3636	3.451935130540869e-45
148	1436	4.798689654664623e-47
149	10603	8.301977989871633e-45
150	919	9.96722861967874e-45
151	50943	4.265682218884728e-45
152	4915	2.1401068031345885e-46
153	11221	5.5369218342427215e-46
154	6446	3.445305973804519e-45
155	8440	5.128442338351897e-45
156	10188	8.53146147542475e-45
157	10461	6.512945738674925e-46
158	30011	3.1590582656433947e-44
159	2048	4.339914056310445e-44
160	4486	1.062218512320129e-43
161	660	1.986041210658866e-43
162	9322	2.903827687568574e-43
163	6885	9.634183764472042e-44
164	4904	1.5858197706759241e-44
165	1785	4.2972660642922976e-45
166	1950	7.75175975598539e-45
167	6774	6.096500933671266e-44
168	55620	2.932020699236126e-45
169	6776	2.872738489614841e-45
170	3718	2.858157961398919e-45
171	6772	6.054738861366346e-44
172	8651	8.976539627212382e-44
173	5788	1.2662723838886017e-43
174	238	1.473959677334462e-43
175	9261	1.866742243074071e-43
176	5159	4.337292192943989e-43
177	3690	3.709733683257087e-44
178	4067	4.4598409089806316e-44
179	7852	1.0761029745033144e-42
180	7161	1.4289419697879239e-42
181	5578	3.5641441507193565e-43
182	7534	2.4636038131758357e-43
183	9252	5.2429854965584325e-43
184	5618	1.550290036204472e-42
185	2017	3.568088398202436e-42
186	7048	4.1842536239601595e-43
187	5579	5.378556792852052e-42
188	7533	6.942710689090781e-42
189	2263	8.440207789923189e-42
190	4916	1.1128146030059222e-41
191	9479	1.3499438245653538e-41
192	9021	5.3436076169078315e-43
193	4792	1.793978341620389e-42
194	695	1.9519315955453928e-42
195	8945	1.4726374129632687e-43
196	2549	4.836215915052106e-43
197	5336	1.3059055744765155e-42
198	10451	1.54182022839859e-42
199	3716	1.8425178268097498e-42
200	5610	3.9413491281957845e-43
