#rank	DIAMOnD_node	p_hyper
1	26524	6.621859595142988e-08
2	8463	1.4318697516925423e-09
3	11186	6.449926001820667e-09
4	1030	1.5237549020864707e-10
5	894	1.5080108401685958e-11
6	6794	6.287818916420245e-13
7	2264	1.2365315119011328e-13
8	5156	1.1286603075670191e-14
9	1969	9.153493269084088e-16
10	5607	2.2455374908254173e-17
11	4771	5.690303345272276e-19
12	5606	3.155489537299091e-20
13	84662	5.062544513325479e-21
14	5894	2.5275872040089493e-22
15	1021	8.639679194273965e-24
16	405	1.6809630952635287e-24
17	8678	3.1646651396468877e-26
18	2911	3.602522330333141e-26
19	11014	1.006325393188517e-27
20	2064	1.6373139485393107e-27
21	1019	6.227269370243522e-28
22	960	1.352810814268498e-28
23	51343	1.492024232621222e-27
24	207	3.861987866646843e-27
25	1031	1.6086563654363967e-27
26	898	7.029883448656404e-28
27	369	1.1767159194234167e-26
28	4609	9.947965172818333e-25
29	4233	6.963853730259358e-26
30	23624	1.2962859190148995e-23
31	7157	7.005885841820824e-24
32	4194	7.905659461311034e-25
33	3091	6.961184037073496e-23
34	5608	4.6633631973544245e-22
35	4217	3.842135510544644e-23
36	7248	3.4941525401116104e-20
37	1499	1.308383230169681e-18
38	2648	2.670117221803819e-19
39	94015	2.3424516438765047e-18
40	340273	1.0356033115428287e-17
41	6659	1.913620172291046e-17
42	2113	3.9058732368802096e-17
43	1432	3.684967245953421e-18
44	673	8.797493980483021e-18
45	7316	3.363024643360671e-17
46	5925	4.008115691933382e-17
47	5371	4.8260275864226975e-17
48	5970	3.829800168853863e-17
49	4782	3.0566398448761688e-18
50	148979	5.311494512637836e-19
51	4193	2.3716699846387568e-17
52	3326	4.184302320408562e-18
53	1500	1.6497703676011692e-17
54	421	2.1333889448999623e-17
55	8945	1.6760503495404846e-18
56	5604	7.430353542292027e-20
57	5910	2.1471569165709065e-19
58	5594	3.5268331360984415e-20
59	367	4.627193483387679e-20
60	2932	4.532681192565398e-21
61	5295	5.263540234979346e-22
62	3841	9.173072346282934e-23
63	7867	1.0883226710481862e-22
64	8502	3.2347295781697554e-23
65	3480	5.757664232990132e-24
66	1956	8.5566799452364e-25
67	5747	9.96773604501686e-26
68	6464	2.0568107166725622e-26
69	1501	1.4563312551806681e-27
70	6654	1.6659162706225938e-28
71	5979	1.9282456338715797e-29
72	3836	1.1455331269712481e-29
73	6714	1.1466239040107125e-30
74	867	7.237933728987506e-30
75	3872	1.1313258356382792e-30
76	3667	8.199588920862742e-31
77	23633	1.2812716324253168e-31
78	5296	3.919208788319486e-33
79	25852	1.6858286447978869e-32
80	1399	5.555906486037886e-33
81	2057	1.8988979832464123e-33
82	150709	1.2830704587632531e-34
83	3717	1.001724052821559e-34
84	9576	1.3977767549009542e-35
85	3643	2.6783420875893232e-36
86	219681	1.232821838798032e-36
87	5595	2.0701407289680255e-37
88	5599	2.8528624876057564e-38
89	5829	1.0960901641914788e-38
90	11187	8.646970550910228e-40
91	5058	3.16497626947085e-39
92	1398	1.6847302649129245e-40
93	55156	1.952946796020666e-41
94	2690	3.2133146493983843e-41
95	93436	3.725745767006312e-42
96	4921	3.876816710603285e-43
97	5318	3.2556108859054425e-43
98	10580	4.150413102883419e-44
99	7409	5.571615155383939e-44
100	868	1.151002954362144e-45
101	2185	1.5887284566669527e-45
102	79637	3.665445108953968e-46
103	5777	2.33134006196476e-45
104	2066	1.8715926231957034e-46
105	2065	5.208203119499701e-48
106	6850	4.725753517590986e-49
107	25	1.5313164695882103e-47
108	2322	6.812008481219308e-48
109	2885	9.584994843511349e-49
110	3572	8.230620351186502e-49
111	7535	4.845267231075012e-47
112	3815	3.7277707441025887e-48
113	5294	5.729770019387595e-50
114	6452	9.950778651869917e-50
115	3932	9.496817688911726e-51
116	27	1.5085691510707117e-51
117	940	5.6517090824376645e-49
118	3937	1.9720856519709895e-48
119	3702	1.93720158368266e-48
120	1445	1.1093655521510658e-47
121	2260	2.769767687902722e-47
122	2534	4.39590940531602e-47
123	83737	1.5121155251503636e-48
124	10298	3.88958096930852e-48
125	2533	6.58245100084203e-48
126	4690	2.000479542410612e-48
127	2213	1.6864489994609925e-49
128	5921	1.2741069797625658e-47
129	4734	2.874390311853228e-47
130	6300	6.740367903256365e-47
131	58480	2.7467164762954675e-46
132	1436	4.115181647301662e-46
133	3636	2.1986854164770637e-46
134	10603	5.959691816346115e-46
135	11122	9.018610786957598e-46
136	2321	1.3330124535119082e-45
137	5795	2.6495448924056417e-47
138	5335	2.914492493024109e-48
139	3791	1.640216813596146e-47
140	9046	5.563999856448287e-47
141	7010	5.289874650258878e-46
142	2048	2.839878509570156e-45
143	4486	6.38549577622235e-45
144	5588	8.46664296767741e-45
145	2624	2.4814880263557244e-45
146	10461	1.2019770256810934e-46
147	916	4.604957763558302e-46
148	10188	1.5544355916388238e-45
149	408	2.177631151337906e-45
150	5770	3.846580385104337e-45
151	919	1.1912496208655636e-44
152	3718	5.410565196774668e-45
153	4916	3.0914169568595003e-44
154	5578	4.358473559016102e-44
155	50943	1.9242668200261862e-44
156	8440	6.661844444966219e-45
157	5788	9.953891871098776e-45
158	30011	3.1590582656433947e-44
159	660	1.3392483962471208e-43
160	5566	3.1873475744395194e-43
161	7161	2.5033350752151944e-44
162	150	5.703687939607277e-44
163	5170	5.698112444511439e-45
164	5753	1.0334060198891148e-44
165	4904	2.3451238914186343e-44
166	1950	7.75175975598539e-45
167	9322	1.3333506861642397e-44
168	1785	8.129915732811036e-45
169	8651	5.472993543114877e-44
170	7533	1.4919091766373954e-43
171	7534	1.6628417520967246e-43
172	9252	6.879806932319714e-44
173	9261	1.3225318727037485e-43
174	6774	6.196208224016115e-43
175	55620	8.598022348261544e-45
176	6885	7.742882957832322e-44
177	2017	7.43793423237928e-43
178	7048	7.471716964021617e-44
179	2268	9.479277658353803e-44
180	10971	4.09119604880768e-43
181	7532	6.541821466981969e-43
182	5579	5.483716520295089e-44
183	695	1.2284474324740812e-43
184	4067	1.587284451506326e-43
185	6776	7.159038869189106e-44
186	2099	8.92272486153734e-44
187	3689	1.996224018766316e-43
188	7529	1.0868352563793815e-44
189	3690	3.019285943910245e-43
190	5159	1.2205080353277693e-43
191	6772	5.748890822248876e-44
192	7852	2.5118114297998085e-43
193	4792	1.793978341620389e-42
194	9021	7.381530959575164e-43
195	5618	4.790366998255552e-44
196	2549	4.836215915052106e-43
197	9846	4.3488124005181354e-43
198	5336	1.9390224647331638e-44
199	3716	4.039763172706588e-44
200	5610	3.9413491281957845e-43
