#rank	DIAMOnD_node	p_hyper
1	IKBKE	4.8390390111701064e-08
2	TBK1	1.0564881444768875e-07
3	ZC3H12A	1.595286937155397e-08
4	TRAF6	2.520902449838032e-07
5	TANK	4.235019557371532e-08
6	IKBKG	8.80644769782534e-09
7	IKBKB	7.699007690589229e-10
8	CHUK	1.0177429627432105e-09
9	TNFRSF1A	5.552044002962203e-11
10	NFKBIB	1.6760635267652434e-10
11	NFKB1	2.3801668237313537e-11
12	NFKB2	1.0549925731637095e-12
13	RELA	2.7152986730381242e-11
14	MAP3K8	2.13691401810488e-11
15	BTRC	5.066599160181452e-11
16	NFKBIE	1.2366763662467187e-12
17	RELB	4.4801079354929674e-11
18	TNIP2	6.557962340270903e-11
19	RIPK1	4.698238244447713e-11
20	BIRC2	4.0432249223100396e-12
21	TRADD	7.36070156828551e-13
22	BCL10	8.561165094131266e-14
23	UEVLD	1.3507339477181205e-13
24	TRAF2	2.3601563112751136e-14
25	TRAF3	2.7984380029898562e-14
26	MAP3K14	2.16372895005444e-15
27	MAP3K7	2.426558089403082e-15
28	MALT1	1.7430677763804025e-14
29	RBCK1	1.5567749037683915e-15
30	TAB2	1.9595745383788736e-16
31	SHARPIN	1.1200337515486868e-16
32	TLR3	4.810177517924373e-16
33	TRAF1	1.6843698235399554e-15
34	RIPK2	2.2711311594924075e-16
35	RNF31	3.9089936212329423e-17
36	UBC	1.1143573220741352e-17
37	CASP8	4.231173967623274e-18
38	TAB3	3.5302749185506366e-17
39	CARD11	4.907357297892007e-17
40	TICAM1	6.091865374986234e-17
41	MAVS	1.853712766275122e-16
42	USP2	3.9050950045936914e-17
43	TRAF5	5.721441589482623e-17
44	OPTN	1.7576833047087403e-16
45	FADD	1.0883928237689508e-15
46	ULK3	1.8597180486580688e-16
47	CD40	2.927923234797591e-15
48	CALCOCO2	6.035890708380386e-15
49	IRF3	4.2198955672475876e-15
50	TAX1BP1	5.1687498962103456e-15
51	SQSTM1	8.699099887191748e-16
52	NOD2	6.419148383237966e-16
53	IRAK1	8.241571353996156e-16
54	SPATA2	2.3254659621398272e-15
55	XIAP	5.975200637239895e-15
56	TAB1	5.540734530919338e-16
57	TRAF4	1.3494361985056848e-14
58	TMEM173	4.430089840714023e-14
59	CYLD	1.5439641271260295e-14
60	HSP90AA1	3.2648739786447816e-14
61	STUB1	6.568613788501396e-15
62	CFLAR	2.1189837364624477e-16
63	CCDC50	1.147601371586097e-13
64	TRAIP	1.2954788281699578e-13
65	UBE2D3	2.626242709104342e-14
66	TNFRSF1B	4.831103867550649e-14
67	UBE2D1	3.2879632524440226e-13
68	RNF11	1.9988877138918086e-14
69	PELI1	2.2974820708783536e-14
70	UBE2D2	9.169431712614164e-15
71	RNF216	1.2383557053651618e-15
72	ITCH	3.614377148580741e-15
73	RNF115	7.872734862243634e-15
74	UBE2D4	1.1356040532121086e-14
75	TRIM31	9.086873776420913e-16
76	RNF166	7.862032828710175e-15
77	TRIM5	2.1594565883965986e-14
78	MAP3K1	9.641158288535652e-15
79	UBE2N	3.6982464010904155e-14
80	RNF8	1.5777108032972783e-14
81	UBE2V2	3.1001846453892577e-15
82	UBE2V1	2.60450990805691e-15
83	UBE2K	2.4396747022267504e-15
84	UBOX5	2.735794073465563e-15
85	UBE2L3	5.1621977725000104e-15
86	MUL1	3.0138641805672873e-15
87	BIRC3	6.8388113624897856e-15
88	TRIM32	6.470267931824229e-16
89	UBE2E2	1.188094195766158e-15
90	RNF125	1.2348709335878797e-16
91	TRIM23	2.72546782059954e-16
92	UBE2W	5.1459757301701307e-17
93	TRIM27	3.1475151379847344e-16
94	UBE2E1	3.218205670687211e-16
95	DTX3	1.521716526125714e-17
96	CHFR	1.635206373673484e-17
97	TRIM21	6.738455575298812e-17
98	UBE2I	7.92656613591711e-17
99	RNF111	1.1032182055654808e-16
100	TRIM8	4.0580825712871935e-17
101	TRIM39	7.966005832730576e-17
102	TRIM17	1.3828585997852946e-16
103	LRSAM1	2.1236711597788597e-16
104	MKRN3	8.308553569118214e-17
105	UBE2E3	2.987175632459987e-17
106	RNF165	4.0442749263372564e-18
107	TRIM50	9.08444034123302e-18
108	ZNRF1	1.0067816866940333e-17
109	CBL	5.256449428509573e-17
110	MDM2	1.599997569388746e-17
111	OTUB1	7.120417587372394e-17
112	TRIM2	1.4626366692467528e-16
113	UBE2H	5.5031073357773904e-17
114	DZIP3	9.729610668350497e-18
115	DTX3L	1.177826863755584e-16
116	DTX1	5.591440732592859e-17
117	UBE2U	8.408015942347353e-17
118	TRIM38	5.483675952621063e-18
119	RNF25	9.528914932591912e-18
120	RNF14	1.6308905553501928e-17
121	RNF10	4.590824928203216e-16
122	RNF5	5.092796325723545e-16
123	USP15	1.1070866511684068e-15
124	PARK2	2.227213834652654e-16
125	BECN1	9.159658516555267e-16
126	RAD23A	9.588535155890412e-16
127	USP7	1.3019521830545248e-15
128	RNF126	5.308317294529029e-16
129	RNF168	6.466420628490493e-16
130	ZNRF2	2.0923217378198757e-15
131	RNF150	3.3209086512998763e-15
132	CADPS2	3.4976822228720217e-15
133	USP19	6.353484695780664e-15
134	CDC37	4.876206356801852e-15
135	RIPK3	1.6475198272162076e-16
136	ULK1	6.914455542204429e-16
137	RNF103	1.0668347371964909e-14
138	AKT1	1.6307660001386613e-14
139	CBLC	1.568801983653788e-15
140	UBE2L6	2.2296542499293483e-15
141	MID1	1.4922664916953454e-15
142	UBTD1	5.930773170710975e-16
143	UBA1	5.909425248150861e-15
144	UBE2Z	1.0554426116445038e-15
145	RNF144B	7.195040637692008e-16
146	UBE2R2	4.748669075053725e-15
147	OTUB2	1.1929593518577565e-14
148	SIAH1	5.123081802321306e-15
149	USP21	7.417039812642898e-15
150	YOD1	3.5414520966964316e-15
151	TRIM63	4.346198575245597e-15
152	MYD88	9.701964027117507e-15
153	UBE2S	1.2201373629082201e-14
154	USP5	7.433513927765841e-15
155	AURKA	3.913372076214872e-15
156	OTUD7B	3.5404224342415067e-16
157	CTNNB1	1.773628085689671e-15
158	HDAC6	7.86998901111436e-16
159	UBB	2.3371930064462442e-15
160	VCP	9.564563499080756e-16
161	TP53	5.497601508814991e-16
162	XAF1	2.5664886266953495e-17
163	DAZAP2	3.3628327992045725e-16
164	PLEKHB2	4.2044243782760766e-16
165	UBASH3A	4.825680819002519e-17
166	POLI	6.698259217339427e-16
167	HSPA4	9.041901925613175e-16
168	ATXN3	4.0587548933285597e-16
169	RFFL	1.389267997385322e-16
170	CDKN1A	3.687921089306221e-16
171	NGFR	4.145154245461208e-16
172	MAP3K5	6.534385264819609e-16
173	TRIM3	8.377952326757328e-16
174	PSMD4	1.1445407115237278e-15
175	CBLB	1.746594415584223e-15
176	USP4	5.184247192907375e-15
177	BFAR	5.511922824351954e-15
178	RNF38	7.216192820508336e-15
179	USP28	8.527844980727266e-15
180	JOSD1	7.346016584614822e-16
181	TRIM55	2.753054089590747e-15
182	MDM4	1.3052172821426407e-15
183	PJA1	4.688622002941167e-15
184	SMAD3	1.2714869506192028e-15
185	PML	2.5949599557574728e-15
186	MTOR	1.287948536871035e-15
187	GSK3B	7.508604337299502e-16
188	MAP3K11	6.058309778917234e-16
189	SIAH2	1.6941851652655747e-15
190	HIPK2	7.693424716556311e-16
191	PIAS3	1.2441549498482212e-15
192	TP63	2.303166561883602e-15
193	HSP90AB1	6.186372271023067e-16
194	HIF1A	8.59232876030312e-16
195	SUMO1	2.0537314524990852e-16
196	XPO1	2.1962639053652239e-16
197	DAXX	5.070840737584756e-16
198	AXIN1	1.646914516815007e-16
199	SMURF2	9.475578749278422e-17
200	SMAD7	2.2185289718125695e-17
