#rank	DIAMOnD_node	p_hyper
1	RASSF1	2.0072241499179624e-08
2	TERT	3.6945389269618454e-08
3	CDKN2B	9.046165904548772e-09
4	GLIS2	1.2598743552590854e-09
5	STK11	1.47639758682617e-10
6	HGF	3.2363319132382156e-12
7	CCND2	8.332270190562977e-14
8	FGFR4	1.829800544810697e-15
9	MAP2K5	2.1906995988797042e-17
10	CDK6	7.040374946530305e-18
11	LATS2	1.79849152759588e-18
12	GRM1	2.406460190212506e-20
13	CDK4	3.564662599005187e-21
14	EPHA2	1.4320099432756116e-21
15	TEAD2	3.938980489037145e-23
16	RAF1	1.191572862179188e-24
17	BECN1	2.558302377371254e-26
18	MAP2K3	1.0414683881522409e-26
19	ARNT	1.1657867802654594e-26
20	CD44	7.806855858490405e-28
21	NF2	1.9329066271235083e-28
22	PDGFRA	3.2375881633931927e-28
23	CDKN2C	3.246695283767267e-30
24	AKT1	1.1194479735492521e-30
25	KDELR2	3.956578940218018e-31
26	MAP2K6	2.6233945221746884e-27
27	CBLC	5.9292196177737e-27
28	CCNE1	4.3482905199735933e-26
29	MAP3K5	9.494062079206508e-23
30	MDM4	9.615448194322035e-22
31	ARAF	3.7900372824049716e-20
32	MYC	8.102867329535032e-21
33	KAT2A	1.4450680342335528e-20
34	TSC1	7.954814413612479e-21
35	FZR1	3.5582824346092744e-20
36	HIF1A	9.915023748511034e-21
37	AURKA	2.801167336817479e-21
38	TP53	1.2810779547778298e-20
39	MAPK14	8.009558917194766e-19
40	HSP90AA1	7.91069403845715e-19
41	TTYH2	5.123932093756571e-18
42	RELA	1.3060780441770932e-17
43	GLIS1	1.604168425774559e-17
44	NFIC	2.556064589421336e-19
45	SOX3	9.857365175183076e-20
46	ABCB5	1.0037967951495485e-16
47	SOX4	5.735735428929218e-16
48	IGF1R	7.24627267973299e-16
49	CDC37	8.005680990277087e-17
50	HSP90AB1	2.1638689511853362e-17
51	HSPA1A	7.863328246047631e-16
52	HSPA4	2.9271274038168163e-15
53	STUB1	3.1042681791423987e-15
54	SRC	5.283080382302772e-16
55	MAPK3	2.7755067999675386e-15
56	MAP2K1	8.461844828042284e-16
57	MAPK1	2.070352352035973e-15
58	IKBKB	5.074105703480694e-15
59	CTNNB1	1.9556283350872536e-15
60	YWHAZ	1.1141039568640103e-15
61	TUBB	2.5998217114814927e-16
62	YWHAE	9.833915258615204e-16
63	HSPA8	9.518443587080615e-16
64	HSPB1	4.051305424315353e-16
65	MAPK7	1.2477172148768777e-16
66	PKM	1.6005899484956853e-16
67	HDAC6	1.6296870803312862e-17
68	CDKN1A	1.168304871525537e-17
69	HSPA5	2.5732661010020873e-17
70	GSK3B	7.406802911878405e-18
71	ARRB1	1.2615008541352216e-18
72	MDM2	3.67527855540504e-19
73	AR	9.472572255156357e-19
74	HSPA9	1.8175431860960917e-19
75	SP1	2.208984451869194e-20
76	PRKCZ	7.998329355049413e-21
77	GAPDH	4.0572649915495296e-20
78	ABL1	1.163380093190894e-19
79	CUL4A	6.662918862742432e-20
80	VCP	5.0267655661809626e-20
81	BRCA1	2.088705780583369e-20
82	CDK1	4.3869254121054324e-21
83	RB1	1.560659307200029e-20
84	TP73	1.936502005316208e-21
85	JUN	1.0656780115781824e-20
