#rank	DIAMOnD_node	p_hyper
1	CCL13	7.886584285780773e-10
2	CXCL11	8.755948844225168e-12
3	CCL5	6.037172762010159e-13
4	CXCL10	7.538768138502341e-15
5	CCL26	5.778939076243998e-17
6	PF4	6.42832935391312e-18
7	XCL1	3.4423567825849603e-18
8	CXCL17	2.3891854127087638e-20
9	CCL21	4.590596723104137e-21
10	CCL28	1.9285721420189186e-23
11	CXCL14	9.432551984501476e-25
12	CXCL12	7.148794336508878e-27
13	CXCL2	4.1115222392541135e-26
14	XCL2	1.5140542165147913e-27
15	PPBP	3.335225960505235e-22
16	PF4V1	7.735568182023966e-21
17	CCL20	6.686965929283222e-19
18	CCL25	2.0760079086601016e-16
19	CXCL6	7.237123682187592e-16
20	VCAN	1.7247093581356323e-11
21	CXCL3	7.228630580492456e-11
22	CXCL8	6.165886932086264e-10
23	CXCL1	8.605551276046092e-09
24	CCR3	1.4533318199894401e-08
25	CCL27	3.807450972656984e-08
26	ACKR4	1.3803075950256342e-06
27	CXCL13	4.8651942625048325e-09
28	CASP8	2.2034078932936606e-05
29	PYCARD	3.2133742038427158e-06
30	NLRC4	1.320356159581797e-05
31	ACKR1	4.08733347083441e-05
32	TRAF6	6.745746279090803e-05
33	BIRC2	1.5613800333367844e-05
34	BCL10	1.1383472699248741e-05
35	TRADD	1.975688116409546e-06
36	CHUK	5.131164079108191e-07
37	RIPK1	1.4397622739440943e-07
38	TNFAIP3	1.2189548924372293e-08
39	IKBKE	2.4252322940952297e-09
40	TRAF2	7.364475710887231e-10
41	FADD	4.6332927748113194e-10
42	RIPK3	9.563673115915864e-10
43	TICAM1	2.0234582583703308e-11
44	TRAF3	1.9566114413650606e-10
45	TANK	9.780183694788042e-11
46	TRAF1	5.040414695825646e-11
47	RIPK2	2.8821417601638742e-12
48	IKBKG	6.218866239736513e-13
49	TBK1	6.664448861361744e-12
50	TRAF3IP2	1.7825180554090066e-13
51	TLR3	2.515205779110283e-13
52	ZC3H12A	2.5797073968727284e-12
53	CD40	3.0027081671088787e-12
54	PELI1	8.130348345916194e-12
55	TRAF5	1.1088915084922874e-11
56	MAP3K14	4.018694566505144e-12
57	MAP3K7	3.4610189858392783e-13
58	MAVS	8.176222119719623e-13
59	RNF31	8.137048067105558e-13
60	CFLAR	3.24078004648763e-13
61	TAB2	4.798211532363792e-13
62	RBCK1	1.5443213349463373e-13
63	SHARPIN	1.768181257018156e-14
64	NOD2	2.1196257604719018e-15
65	TNIP1	3.643698174318636e-16
66	SPATA2	6.832783888104942e-15
67	MALT1	2.5370433585379515e-14
68	UEVLD	3.149974126282788e-14
69	CARD11	7.760294381549111e-14
70	TAB3	6.587745082350156e-14
71	ULK3	1.8011261719913826e-13
72	TNFRSF11A	6.160973857595277e-13
73	XIAP	9.592746203634756e-13
74	CASP10	7.373518594129478e-14
75	TAB1	1.2076322322596045e-13
76	UBC	1.506994757528878e-12
77	OPTN	4.330002906644618e-13
78	USP2	1.8110362998289986e-13
79	CALCOCO2	5.535891710921787e-13
80	IRF3	1.3557821750832627e-13
81	SQSTM1	5.1598764107286034e-14
82	TAX1BP1	1.0902714619204164e-14
83	NOD1	2.1388397795588016e-12
84	TNFRSF1B	5.5381759149522765e-12
85	BIRC3	1.7835233216164894e-12
86	AZI2	7.332960776199793e-12
87	IRAK1	1.754622109766493e-11
88	MYD88	1.2865348708277217e-12
89	TMEM173	2.0448101061049846e-11
90	YOD1	2.4125609876289802e-11
91	RNF216	1.3344251797610923e-11
92	RNF11	4.373591841145471e-12
93	TIRAP	9.72102030856088e-12
94	UBE2N	2.70287738548285e-11
95	TRAIP	4.740272355212771e-11
96	SYK	4.104320624567348e-12
97	CBLB	2.3541676864080592e-11
98	CYLD	3.085511040543985e-11
99	MIB2	4.8681944564184666e-12
100	STUB1	2.6803666299668657e-11
101	UBE2V2	1.2377239890865562e-11
102	UBE2V1	8.233557498558336e-12
103	TRIM5	5.0354902495226034e-12
104	UBE2D2	8.220862560750245e-12
105	CASP6	5.5930678326293e-11
106	CASP3	3.245842543229005e-11
107	CASP2	1.877286719004129e-11
108	CASP7	1.6019528209095554e-11
109	BECN1	8.178933088523995e-11
110	OTUD7B	1.5175775058054434e-11
111	ULK1	1.4947673276570786e-11
112	USP19	5.6435562924559696e-12
113	CDC37	4.29965999439439e-12
114	ATG5	9.315654422878128e-12
115	IRAK2	1.0978578463205576e-11
116	PELI3	3.7047004707939425e-12
117	IRAK4	2.078979397791198e-12
118	TRIM21	2.0236544909072257e-11
119	RB1CC1	1.2462375445502694e-11
120	IRF7	1.4444013815669747e-11
121	MAP1LC3C	3.043628183113581e-11
122	ATG13	8.634427094432944e-13
123	TRIM32	5.592455665591862e-12
124	MAP1LC3A	2.074640504621378e-12
125	UBE2D1	2.530772347355889e-11
126	RNF115	1.9133314321011573e-11
127	NFKBIA	2.7369446598765334e-12
128	UBE2D3	3.270223724240385e-13
129	TRIM8	3.296489615050603e-13
130	TRIM31	2.1363417328271145e-12
131	UBE2D4	2.115203448301414e-12
132	RNF166	9.012528183409257e-13
133	RNF114	7.82472396157327e-14
134	MAP3K1	1.2841783838174054e-13
135	UBE2L3	9.041695003824881e-13
136	UBOX5	5.241185545015418e-14
137	MUL1	2.401309049222748e-13
138	ITCH	6.844315170589487e-13
139	UBE2E2	1.7364678738717323e-12
140	TRIM38	5.913312332326336e-14
141	RNF168	7.892431498817736e-13
142	UBE2E1	5.57996710393955e-13
143	TRIM23	1.1380363719788635e-13
144	UBE2W	1.1884108856190944e-13
145	ZNRF1	7.077987094122351e-15
146	RNF165	9.860426139374104e-15
147	RNF8	1.640958789759059e-14
148	DTX3	4.3724143884327496e-14
149	TRIM39	1.14954232008838e-13
150	UBE2E3	3.671190323629587e-14
151	RNF14	6.758095075069877e-15
152	ZNRF2	7.28455207531866e-15
153	TRIM50	1.056556823347846e-14
154	UBE2K	5.0131701076465575e-15
155	RNF111	5.366987555364246e-16
156	RNF125	8.976439385777578e-15
157	CHFR	1.5464604045030086e-15
158	DZIP3	1.0650054443531816e-14
159	DTX3L	8.303872971812015e-14
160	DTX1	4.929216163857718e-14
161	BFAR	1.2571547602161966e-13
162	UBE2U	7.915276608002581e-14
163	TRIM2	3.7443638836703655e-15
164	RNF150	1.3981854666310486e-14
165	CADPS2	1.4612657028220664e-14
166	RNF5	1.6667178971318077e-14
167	MKRN3	6.246784218895599e-14
168	UBE2I	6.986275321275802e-14
169	BIRC7	2.2364793932163314e-14
170	BIRC8	4.367993178467887e-13
171	TRIM17	4.578881836716813e-13
172	LRSAM1	3.770052061007746e-14
173	UBE2H	7.551484446725039e-15
174	RNF103	6.012196288991197e-14
175	XAF1	1.1088347424059962e-13
176	RNF38	2.291116774299379e-13
177	TRIM27	6.002052383122146e-13
178	TRAF4	9.218697646322091e-13
179	CBL	1.5469172539672139e-13
180	CBLC	5.192055733713125e-13
181	USP15	8.345833603875031e-13
182	OTUB1	1.535646516565536e-13
183	RNF126	6.476641876936595e-13
184	MDM2	1.3875384905036355e-13
185	USP7	2.6072061465127026e-13
186	USP21	1.2391515766402706e-13
187	OTUB2	1.606929820064173e-13
188	MID1	7.209881597200759e-13
189	RELA	8.330343266564834e-13
190	RNF25	3.4307557884039383e-14
191	NGFR	1.029814525809732e-12
192	TP53	9.291286640024033e-13
193	RAD23A	4.336713306445698e-13
194	TOPORS	9.62165151931838e-13
195	UBE2L6	1.0949316606728536e-13
196	SIAH1	2.813213490316749e-13
197	PARK2	3.402703067194281e-13
198	UBA1	8.12392542630305e-14
199	UBE2S	2.6245173408998155e-13
200	AKT1	4.1248742706539347e-13
