,Top 50,Top 100,Top 200,Top N
precision,0.0,0.01,0.005,0.006134969325153374
recall,0.0,0.016129032258064516,0.016129032258064516,0.016129032258064516
f1,0.0,0.012345679012345678,0.007633587786259542,0.008888888888888889
ndcg,0.0,0.010554483517328794,0.010554483517328794,0.010554483517328794
