,Top 50,Top 100,Top 200,Top N
precision,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111
recall,0.02,0.01,0.01,0.00909090909090909
f1,0.03389830508474577,0.01834862385321101,0.019138755980861243,0.01680672268907563
ndcg,0.0547726610138292,0.0547726610138292,0.17866072505947486,0.0547726610138292
