,Top 50,Top 100,Top 200,Top N
precision,0.08,0.11,0.105,0.11538461538461539
recall,0.010666666666666666,0.029333333333333333,0.056,0.008
f1,0.018823529411764704,0.04631578947368421,0.07304347826086956,0.014962593516209476
ndcg,0.08040717874236596,0.10331335614381691,0.10176043962113043,0.10285426801026247
