,Top 50,Top 100,Top 200,Top N
precision,0.0,0.0,0.005,0.0
recall,0.0,0.0,0.2,0.0
f1,0.0,0.0,0.00975609756097561,0.0
ndcg,0.0,0.0,0.04351364269755265,0.0
