,Top 50,Top 100,Top 200,Top N
precision,0.013513513513513514,0.013513513513513514,0.04054054054054054,0.0
recall,0.02,0.01,0.015,0.0
f1,0.016129032258064516,0.011494252873563216,0.0218978102189781,0.0
ndcg,0.01297128593663217,0.009798542058615318,0.029844445802189794,0.0
