,Top 50,Top 100,Top 200,Top N
precision,0.05747126436781609,0.05747126436781609,0.06896551724137931,0.06896551724137931
recall,0.1,0.05,0.03,0.046875
f1,0.072992700729927,0.053475935828877004,0.041811846689895474,0.05581395348837209
ndcg,0.07434357530720126,0.047505119567132555,0.05548378455956952,0.05548378455956952
