,Top 50,Top 100,Top 200,Top N
precision,0.0,0.0,1.0,1.0
recall,0.0,0.0,0.005,0.008620689655172414
f1,0.0,0.0,0.009950248756218907,0.017094017094017096
ndcg,0.0,0.0,1.0,1.0
