,Top 50,Top 100,Top 200,Top N
precision,0.009836065573770493,0.019374068554396422,0.036065573770491806,0.07511177347242921
recall,0.66,0.65,0.605,0.4090909090909091
f1,0.019383259911894275,0.03762662807525326,0.06807313642756681,0.1269201712415009
ndcg,0.2430740493326178,0.2984241563975649,0.3324631094261171,0.2977475145858324
