,Top 50,Top 100,Top 200,Top N
precision,0.013513513513513514,0.013513513513513514,0.08108108108108109,0.05405405405405406
recall,0.02,0.01,0.03,0.02564102564102564
f1,0.016129032258064516,0.011494252873563216,0.0437956204379562,0.034782608695652174
ndcg,0.019383251752752073,0.014243965557349574,0.06364597672717251,0.04554282140520885
