,Top 50,Top 100,Top 200,Top N
precision,0.16,0.22,0.22,0.2
recall,0.003286770747740345,0.009038619556285949,0.018077239112571898,0.0024650780608052587
f1,0.006441223832528181,0.017363851617995262,0.033409263477600606,0.00487012987012987
ndcg,0.13631877569237708,0.19116702492012655,0.20191957612554282,0.15313030698843672
