,Top 50,Top 100,Top 200,Top N
precision,0.0035714285714285713,0.03571428571428571,0.05,0.05357142857142857
recall,0.02,0.1,0.07,0.055970149253731345
f1,0.006060606060606061,0.05263157894736841,0.058333333333333334,0.05474452554744526
ndcg,0.014378420432648437,0.06868426625727933,0.06116193704923539,0.051980215596636466
