,Top 50,Top 100,Top 200,Top N
precision,0.06,0.06,0.035,0.07462686567164178
recall,0.038461538461538464,0.07692307692307693,0.08974358974358974,0.0641025641025641
f1,0.04687500000000001,0.06741573033707866,0.05035971223021583,0.06896551724137931
ndcg,0.06024065285717996,0.0691333707171601,0.07713825946069759,0.07075517574275624
