,Top 50,Top 100,Top 200,Top N
precision,0.3,0.27,0.18,0.2571428571428571
recall,0.015228426395939087,0.027411167512690356,0.03654822335025381,0.027411167512690356
f1,0.028985507246376815,0.04976958525345622,0.060759493670886074,0.04954128440366973
ndcg,0.28082461616297555,0.2640120302869259,0.19376186801857678,0.25492660779589127
