,Top 50,Top 100,Top 200,Top N
precision,0.007100591715976331,0.014990138067061143,0.028007889546351084,0.09881656804733728
recall,0.72,0.76,0.71,0.4664804469273743
f1,0.014062499999999999,0.029400386847195353,0.05388994307400379,0.16308593750000003
ndcg,0.26458723511975457,0.3386133243238315,0.37393070524220506,0.35003444246493415
