#rank	DIAMOnD_node	p_hyper
1	9606.ENSP00000314151	2.792163320929904e-94
2	9606.ENSP00000269571	1.5995847439173895e-93
3	9606.ENSP00000229239	1.4182034525357424e-84
4	9606.ENSP00000451828	8.45421811411937e-84
5	9606.ENSP00000361021	9.111374742186707e-82
6	9606.ENSP00000349960	4.633059921933427e-82
7	9606.ENSP00000325120	7.675485040297601e-82
8	9606.ENSP00000311032	6.0890266432810695e-78
9	9606.ENSP00000295897	3.5664583025566597e-78
10	9606.ENSP00000360266	1.1917483619445554e-78
11	9606.ENSP00000343925	1.6991385449962912e-77
12	9606.ENSP00000398632	1.1075183669360064e-76
13	9606.ENSP00000219070	1.1995242511377824e-76
14	9606.ENSP00000287820	5.221759324896997e-76
15	9606.ENSP00000379683	1.9867054399498705e-74
16	9606.ENSP00000268035	5.544909600809895e-75
17	9606.ENSP00000418915	3.69904946558447e-74
18	9606.ENSP00000363804	1.9573978022935474e-74
19	9606.ENSP00000288135	3.700771182457706e-74
20	9606.ENSP00000277541	6.762030318774796e-74
21	9606.ENSP00000263923	1.9992454925273274e-74
22	9606.ENSP00000381070	2.1991876638680093e-74
23	9606.ENSP00000346839	2.2975954182525424e-74
24	9606.ENSP00000341551	5.503411390747467e-74
25	9606.ENSP00000484824	6.769354758871731e-74
26	9606.ENSP00000355896	2.744073953160483e-74
27	9606.ENSP00000380034	3.0547497463799427e-74
28	9606.ENSP00000244050	1.1038196228532064e-74
29	9606.ENSP00000391826	2.5288490499994553e-75
30	9606.ENSP00000222390	4.3527122342310533e-75
31	9606.ENSP00000322788	1.982168997220121e-75
32	9606.ENSP00000354487	1.5110385816001293e-75
33	9606.ENSP00000299855	4.669558908429213e-76
34	9606.ENSP00000262160	1.3715647058461451e-76
35	9606.ENSP00000306245	5.91415342245818e-77
36	9606.ENSP00000379138	1.6173925598302233e-77
37	9606.ENSP00000302564	6.265249492461626e-78
38	9606.ENSP00000218388	1.1272342710751347e-77
39	9606.ENSP00000351273	3.3907719426928535e-78
40	9606.ENSP00000385523	8.597576349182754e-79
41	9606.ENSP00000362680	5.1158695435503114e-79
42	9606.ENSP00000324404	9.455205823572975e-80
43	9606.ENSP00000330237	2.055853749869282e-80
44	9606.ENSP00000297785	4.697893965694499e-81
45	9606.ENSP00000393312	1.5752612209998618e-81
46	9606.ENSP00000398698	2.56964004015067e-81
47	9606.ENSP00000242261	8.241021384245773e-82
48	9606.ENSP00000296511	2.3055688999348243e-82
49	9606.ENSP00000478255	5.381537543987983e-83
50	9606.ENSP00000358022	1.2434137919125168e-83
51	9606.ENSP00000339191	4.28974272013922e-84
52	9606.ENSP00000308938	7.739675701391691e-85
53	9606.ENSP00000263735	1.501226805217637e-85
54	9606.ENSP00000426809	1.1079445356101034e-85
55	9606.ENSP00000355124	3.324463367465049e-86
56	9606.ENSP00000312987	8.05459071618558e-87
57	9606.ENSP00000294312	1.9144859212224669e-87
58	9606.ENSP00000378517	8.060342438278726e-87
59	9606.ENSP00000260227	2.0996743110503094e-87
60	9606.ENSP00000410294	4.722237715611826e-88
61	9606.ENSP00000269141	1.3085821621711995e-88
62	9606.ENSP00000366915	2.3732611403181926e-89
63	9606.ENSP00000293328	9.217228082131833e-90
64	9606.ENSP00000305422	8.625668149527372e-90
65	9606.ENSP00000332973	3.2751449731124343e-90
66	9606.ENSP00000231004	1.2166575211570682e-90
67	9606.ENSP00000306512	1.1788182657953101e-90
68	9606.ENSP00000276431	2.1999908801034396e-91
69	9606.ENSP00000373487	8.169782248301809e-92
70	9606.ENSP00000331327	1.593905876353423e-92
71	9606.ENSP00000452780	1.0617668744004325e-92
72	9606.ENSP00000237612	3.03933919250732e-93
73	9606.ENSP00000282397	6.540775568823639e-94
74	9606.ENSP00000385824	6.980273031388083e-94
75	9606.ENSP00000386884	2.1285591110738088e-94
76	9606.ENSP00000372221	3.136717252192906e-95
77	9606.ENSP00000361850	1.0359870758188278e-95
78	9606.ENSP00000376943	2.623932533669804e-96
79	9606.ENSP00000266085	5.244790079332624e-97
80	9606.ENSP00000356954	4.327297910034591e-97
81	9606.ENSP00000354394	1.0907014421456386e-97
82	9606.ENSP00000242057	4.3947034642944836e-98
83	9606.ENSP00000329357	1.6118440834939892e-98
84	9606.ENSP00000260356	9.170214331366894e-99
85	9606.ENSP00000360025	1.5668786154357145e-99
86	9606.ENSP00000245479	3.956707898016255e-99
87	9606.ENSP00000454157	2.12613545859294e-99
88	9606.ENSP00000483985	8.774544895004971e-100
89	9606.ENSP00000449404	5.719058607081658e-100
90	9606.ENSP00000379097	1.5381011045993672e-100
91	9606.ENSP00000310036	1.4890927342556452e-100
92	9606.ENSP00000457421	3.462311673600528e-101
93	9606.ENSP00000341208	1.3134793695494886e-101
94	9606.ENSP00000262768	2.5971409899426072e-101
95	9606.ENSP00000307235	8.647943033594715e-102
96	9606.ENSP00000360493	1.936723809956781e-102
97	9606.ENSP00000302486	1.1979603314245493e-102
98	9606.ENSP00000267843	2.0575601051862445e-103
99	9606.ENSP00000294728	4.208466197298572e-104
100	9606.ENSP00000379110	1.364061515159428e-104
101	9606.ENSP00000298556	3.508134533064645e-105
102	9606.ENSP00000376436	6.312582239017211e-106
103	9606.ENSP00000259915	2.437050035504223e-106
104	9606.ENSP00000364133	3.3047816382360537e-106
105	9606.ENSP00000261799	1.3202488262719124e-106
106	9606.ENSP00000228280	3.9895623982254796e-107
107	9606.ENSP00000252242	5.2460145632634026e-108
108	9606.ENSP00000225831	7.322430669957303e-108
109	9606.ENSP00000249075	2.134288428987628e-108
110	9606.ENSP00000360216	5.000929648088107e-109
111	9606.ENSP00000281043	2.537729512117165e-109
112	9606.ENSP00000480043	4.7681142448609333e-110
113	9606.ENSP00000370989	1.1536290562878338e-110
114	9606.ENSP00000296871	2.0793212466259995e-111
115	9606.ENSP00000308208	9.526755661785291e-112
116	9606.ENSP00000357705	2.454180794359893e-112
117	9606.ENSP00000264634	6.491483522508573e-113
118	9606.ENSP00000257904	8.318042659831891e-113
119	9606.ENSP00000252723	2.1423993864828083e-113
120	9606.ENSP00000229135	7.160530385158907e-114
121	9606.ENSP00000322390	1.592314234096585e-114
122	9606.ENSP00000262158	4.567565486555842e-115
123	9606.ENSP00000263339	2.656408596206242e-115
124	9606.ENSP00000238682	1.0670702917099833e-115
125	9606.ENSP00000327513	7.230842551952379e-116
126	9606.ENSP00000427514	1.8065905867209487e-116
127	9606.ENSP00000386896	4.5750423746768624e-117
128	9606.ENSP00000368632	1.2360950738259841e-117
129	9606.ENSP00000302150	1.6608263145038519e-118
130	9606.ENSP00000357206	8.889978351493261e-119
131	9606.ENSP00000412237	4.1477377833783123e-119
132	9606.ENSP00000386559	1.0844060364366241e-119
133	9606.ENSP00000233809	1.39775940743498e-120
134	9606.ENSP00000230990	2.5813673214468913e-121
135	9606.ENSP00000225474	1.240353089020057e-121
136	9606.ENSP00000381775	1.493815980789875e-121
137	9606.ENSP00000254958	6.251833600865447e-122
138	9606.ENSP00000431418	2.406069365771828e-122
139	9606.ENSP00000027335	8.269884756149036e-123
140	9606.ENSP00000369375	1.2338754095244195e-123
141	9606.ENSP00000473391	4.2154108877816074e-124
142	9606.ENSP00000476960	4.469957116962804e-124
143	9606.ENSP00000167586	3.6387775368932944e-124
144	9606.ENSP00000363081	9.60503967778315e-125
145	9606.ENSP00000168712	1.6532852951356518e-125
146	9606.ENSP00000225964	3.730266671608238e-126
147	9606.ENSP00000229307	1.5801227964683062e-126
148	9606.ENSP00000265441	9.77998206314975e-127
149	9606.ENSP00000346508	1.3343856734124085e-127
150	9606.ENSP00000257290	3.636452044582687e-128
151	9606.ENSP00000368104	4.454513345672523e-127
152	9606.ENSP00000398736	6.044961955085725e-128
153	9606.ENSP00000264563	1.5716934358085153e-128
154	9606.ENSP00000297261	5.07719014566998e-128
155	9606.ENSP00000347379	1.4624553582277687e-128
156	9606.ENSP00000330382	2.7058183208233557e-129
157	9606.ENSP00000368683	1.8131270908679493e-129
158	9606.ENSP00000385451	2.2631733927629753e-130
159	9606.ENSP00000263388	8.648899934881344e-131
160	9606.ENSP00000351807	3.335055689932734e-131
161	9606.ENSP00000263341	1.0770074905711936e-131
162	9606.ENSP00000284523	2.131449535530844e-132
163	9606.ENSP00000344115	4.627335218131016e-133
164	9606.ENSP00000231449	1.0478029491638597e-133
165	9606.ENSP00000284240	2.1330498233079095e-134
166	9606.ENSP00000370542	3.4866645031719797e-135
167	9606.ENSP00000428340	7.233336795408958e-136
168	9606.ENSP00000365280	7.190127194750755e-136
169	9606.ENSP00000379350	3.763863266498409e-136
170	9606.ENSP00000279441	6.373727817213245e-137
171	9606.ENSP00000264036	9.651484368269115e-137
172	9606.ENSP00000011653	9.858518629060887e-137
173	9606.ENSP00000362299	3.6729053403201044e-137
174	9606.ENSP00000409007	3.408472102600813e-137
175	9606.ENSP00000245451	1.5907738858601392e-137
176	9606.ENSP00000341189	5.50866154516842e-138
177	9606.ENSP00000293379	3.829520168776923e-138
178	9606.ENSP00000172229	1.1274263726903583e-138
179	9606.ENSP00000314897	2.141505016114882e-139
180	9606.ENSP00000331736	2.8943829445246555e-139
181	9606.ENSP00000301178	8.063122017553222e-140
182	9606.ENSP00000353344	9.034497513887304e-140
183	9606.ENSP00000231061	1.9960873274555902e-140
184	9606.ENSP00000256646	1.1691918860603293e-140
185	9606.ENSP00000471477	2.1072122644338793e-141
186	9606.ENSP00000339824	4.365950939358839e-142
187	9606.ENSP00000261937	2.602965999647962e-142
188	9606.ENSP00000480791	2.5157703948719398e-142
189	9606.ENSP00000358525	1.4050699751525377e-142
190	9606.ENSP00000451040	1.3746791138726006e-143
191	9606.ENSP00000297350	9.996938223133934e-144
192	9606.ENSP00000162749	3.00492171422389e-144
193	9606.ENSP00000226218	2.7681767373941235e-144
194	9606.ENSP00000401303	9.734518353565278e-145
195	9606.ENSP00000305988	1.5151299405195032e-144
196	9606.ENSP00000474412	2.5629902669475588e-145
197	9606.ENSP00000371790	2.4582110352462808e-146
198	9606.ENSP00000296027	2.676983751630494e-147
199	9606.ENSP00000344192	1.0339357449937166e-147
200	9606.ENSP00000296870	1.3393194273972239e-148
