#rank	DIAMOnD_node	p_hyper
1	9606.ENSP00000381607	4.227282888272274e-19
2	9606.ENSP00000248553	1.2702962357437546e-19
3	9606.ENSP00000222390	2.6030361567072574e-20
4	9606.ENSP00000297785	4.313897708473881e-21
5	9606.ENSP00000302476	1.4412376669413518e-20
6	9606.ENSP00000345672	2.4963881596533714e-21
7	9606.ENSP00000303394	7.966223673658615e-22
8	9606.ENSP00000343925	5.579573475222885e-22
9	9606.ENSP00000236850	2.6731224171353346e-22
10	9606.ENSP00000380252	1.0615739090234049e-22
11	9606.ENSP00000304592	2.1507858577851483e-23
12	9606.ENSP00000216117	2.137019155513705e-23
13	9606.ENSP00000367608	6.507217712965816e-24
14	9606.ENSP00000398632	5.333832048803376e-24
15	9606.ENSP00000373487	1.1795144193043348e-24
16	9606.ENSP00000426809	3.1148334238978495e-25
17	9606.ENSP00000378408	6.991568479754777e-26
18	9606.ENSP00000358022	1.5137432528443088e-26
19	9606.ENSP00000218388	3.3086363613569485e-27
20	9606.ENSP00000219070	6.744697594467278e-28
21	9606.ENSP00000356694	7.765248936455258e-29
22	9606.ENSP00000237612	1.5303569807226984e-29
23	9606.ENSP00000276431	2.719905437505935e-30
24	9606.ENSP00000322788	5.68207256834421e-31
25	9606.ENSP00000370473	1.0741425511886408e-31
26	9606.ENSP00000314151	2.8026808626955947e-32
27	9606.ENSP00000330237	4.1105248442860884e-33
28	9606.ENSP00000379138	1.443620225629507e-33
29	9606.ENSP00000302564	3.667553725306919e-34
30	9606.ENSP00000296511	7.400129253854299e-35
31	9606.ENSP00000379683	1.2676206501160578e-35
32	9606.ENSP00000221930	2.3046739475220056e-36
33	9606.ENSP00000360216	4.459331177332102e-37
34	9606.ENSP00000379140	6.372294255959705e-38
35	9606.ENSP00000269141	3.2516840269916666e-38
36	9606.ENSP00000378517	6.103961617628693e-39
37	9606.ENSP00000228872	8.140438004520746e-40
38	9606.ENSP00000312652	1.7766256760370353e-40
39	9606.ENSP00000302665	4.4948338630349303e-41
40	9606.ENSP00000325120	7.792178945747594e-42
41	9606.ENSP00000221992	6.9620419960981574e-43
42	9606.ENSP00000299855	1.9753359632663402e-43
43	9606.ENSP00000282397	7.990812107889541e-44
44	9606.ENSP00000225831	1.5950287294302066e-44
45	9606.ENSP00000223095	2.4727033342605805e-45
46	9606.ENSP00000416293	4.6574790302168345e-46
47	9606.ENSP00000381070	8.110993385936766e-47
48	9606.ENSP00000284240	1.379044599324939e-47
49	9606.ENSP00000252723	2.5146198043775934e-48
50	9606.ENSP00000480043	3.67392717496806e-49
51	9606.ENSP00000296871	6.127351210389142e-50
52	9606.ENSP00000255030	7.414580278473727e-51
53	9606.ENSP00000307235	1.1930291222415403e-51
54	9606.ENSP00000231004	4.220726643190059e-52
55	9606.ENSP00000452780	8.929936018994453e-53
56	9606.ENSP00000389814	1.7772583395165876e-53
57	9606.ENSP00000254301	6.653201628492053e-54
58	9606.ENSP00000262768	5.1990464823728386e-55
59	9606.ENSP00000225474	1.0602311519908016e-55
60	9606.ENSP00000379110	1.445229272055677e-56
61	9606.ENSP00000264832	2.618902426728354e-57
62	9606.ENSP00000233809	6.340407452801331e-58
63	9606.ENSP00000260227	6.723504467438268e-59
64	9606.ENSP00000327513	1.7556526924977886e-59
65	9606.ENSP00000231449	2.558138893995842e-60
66	9606.ENSP00000351273	3.343105025786729e-61
67	9606.ENSP00000386884	1.2392943819562609e-61
68	9606.ENSP00000308938	1.3839666126611757e-62
69	9606.ENSP00000260356	1.9264145130886612e-63
70	9606.ENSP00000483985	2.2585538702389174e-64
71	9606.ENSP00000294728	4.68055314548706e-65
72	9606.ENSP00000296545	6.243705642612299e-66
73	9606.ENSP00000356954	6.331327726464461e-66
74	9606.ENSP00000263339	1.1544232863216576e-66
75	9606.ENSP00000263735	1.355094857532076e-67
76	9606.ENSP00000362108	1.9864418572684115e-68
77	9606.ENSP00000260302	1.6620430550238206e-69
78	9606.ENSP00000361850	1.808748547296873e-70
79	9606.ENSP00000381775	1.819720410678399e-71
80	9606.ENSP00000263923	8.520815412254818e-72
81	9606.ENSP00000334145	7.762749322469579e-73
82	9606.ENSP00000457421	1.844615298180734e-73
