#rank	DIAMOnD_node	p_hyper
1	9606.ENSP00000337691	1.520439807865066e-11
2	9606.ENSP00000362702	1.1072331204187731e-11
3	9606.ENSP00000262948	1.5116047730994652e-12
4	9606.ENSP00000356070	5.366767643491248e-13
5	9606.ENSP00000396467	1.471810822129101e-13
6	9606.ENSP00000339179	3.062690495527526e-14
7	9606.ENSP00000352157	1.2985769680474552e-14
8	9606.ENSP00000310722	1.4362916831525939e-15
9	9606.ENSP00000363389	4.476900765120631e-16
10	9606.ENSP00000394560	5.854147879485637e-17
11	9606.ENSP00000274643	6.411644608892789e-18
12	9606.ENSP00000344220	6.401797957096937e-19
13	9606.ENSP00000420849	1.0506780890715268e-19
14	9606.ENSP00000381535	1.64861788482689e-20
15	9606.ENSP00000211287	2.4232201571711056e-21
16	9606.ENSP00000178640	4.795700282929504e-22
17	9606.ENSP00000215659	8.978342954617669e-23
18	9606.ENSP00000259089	9.665708423768231e-24
19	9606.ENSP00000382544	1.7367510946790903e-24
20	9606.ENSP00000263955	1.2172362497624315e-25
21	9606.ENSP00000429744	7.270444989071015e-26
22	9606.ENSP00000348278	4.976582541831132e-27
23	9606.ENSP00000390651	6.827183119788783e-28
24	9606.ENSP00000368080	1.0280020027227699e-28
25	9606.ENSP00000256460	3.60516600512413e-29
26	9606.ENSP00000311713	2.0745899608043323e-30
27	9606.ENSP00000375081	1.0946578103442162e-30
28	9606.ENSP00000263056	1.1033594076293696e-31
29	9606.ENSP00000340608	2.0265476425675762e-32
30	9606.ENSP00000466477	1.8083614404497235e-33
31	9606.ENSP00000291041	8.485245019491304e-35
32	9606.ENSP00000484443	5.266519273097875e-36
33	9606.ENSP00000365730	1.1150621917076588e-36
34	9606.ENSP00000468348	1.46310991733567e-37
35	9606.ENSP00000276616	4.4743327239443594e-38
36	9606.ENSP00000345083	9.171204251718382e-39
37	9606.ENSP00000378974	2.3890098485372737e-39
38	9606.ENSP00000379176	9.860045372586162e-41
39	9606.ENSP00000325748	1.753822656594066e-41
40	9606.ENSP00000377867	1.7763298022026147e-42
41	9606.ENSP00000261891	1.2503180019190863e-43
42	9606.ENSP00000386928	1.2423029541122675e-44
43	9606.ENSP00000338673	1.408760076034167e-45
44	9606.ENSP00000362634	2.770398829654458e-46
45	9606.ENSP00000400312	1.8832471707495376e-47
46	9606.ENSP00000445440	4.044049120135945e-48
47	9606.ENSP00000379842	5.272975639703019e-48
48	9606.ENSP00000429022	1.203906266691541e-48
49	9606.ENSP00000355966	3.0021706408005637e-49
50	9606.ENSP00000314067	2.156926932036321e-49
51	9606.ENSP00000278568	1.264507158819923e-49
52	9606.ENSP00000365692	1.514896148302155e-50
53	9606.ENSP00000361892	4.545214703079261e-51
54	9606.ENSP00000375892	1.8794468844248368e-51
55	9606.ENSP00000263826	3.7324496861706526e-51
56	9606.ENSP00000282908	2.5900035887676132e-52
57	9606.ENSP00000478874	3.869527018536948e-53
58	9606.ENSP00000356355	4.680733390709845e-53
59	9606.ENSP00000333685	6.636331147389907e-54
60	9606.ENSP00000423665	1.8325334405423568e-54
61	9606.ENSP00000455607	8.079164577070428e-56
62	9606.ENSP00000362608	1.5755343509613558e-56
63	9606.ENSP00000302486	3.2735543647938102e-56
64	9606.ENSP00000298630	2.1864740008708767e-57
65	9606.ENSP00000262300	1.770233601838782e-57
66	9606.ENSP00000400088	5.621246291366921e-58
67	9606.ENSP00000405950	5.943001969228315e-58
68	9606.ENSP00000410561	1.355443824380937e-57
69	9606.ENSP00000009105	3.0354516778514892e-58
70	9606.ENSP00000225577	1.197651809973201e-58
71	9606.ENSP00000356125	1.173195107982703e-59
72	9606.ENSP00000276052	1.803808512310339e-59
73	9606.ENSP00000261211	4.974699441903288e-60
74	9606.ENSP00000469413	8.623138061203448e-61
75	9606.ENSP00000356832	8.752777930204208e-61
76	9606.ENSP00000346148	2.0372333474370634e-61
77	9606.ENSP00000261402	1.3745104942156057e-62
78	9606.ENSP00000319192	3.625151802004948e-63
79	9606.ENSP00000360290	4.1153285565244015e-64
80	9606.ENSP00000428924	2.730093347641274e-63
81	9606.ENSP00000309591	7.97926893984964e-64
82	9606.ENSP00000406472	2.0669050426283136e-64
83	9606.ENSP00000262848	8.723741565743704e-65
84	9606.ENSP00000302898	3.721632418610741e-65
85	9606.ENSP00000353824	2.9492112421996324e-65
86	9606.ENSP00000229795	9.008832815625119e-66
87	9606.ENSP00000410402	5.935991540446261e-66
88	9606.ENSP00000215832	1.469634822421259e-66
89	9606.ENSP00000476145	5.966857831612108e-66
90	9606.ENSP00000265734	3.144178459865785e-66
91	9606.ENSP00000416750	4.159844329446928e-67
92	9606.ENSP00000366488	8.281183999067583e-68
93	9606.ENSP00000220003	2.5154300073647986e-67
94	9606.ENSP00000301037	2.0056125200398903e-65
95	9606.ENSP00000250896	1.4039790687451874e-66
96	9606.ENSP00000359719	1.4331342119493295e-66
97	9606.ENSP00000216911	3.5495546862767623e-67
98	9606.ENSP00000353864	1.303301907883106e-67
99	9606.ENSP00000257904	3.744256407236045e-67
100	9606.ENSP00000311005	3.330248411089643e-67
101	9606.ENSP00000324806	9.662620579783783e-68
102	9606.ENSP00000324856	3.2865634619790127e-68
103	9606.ENSP00000282356	4.668046335271843e-69
104	9606.ENSP00000313950	4.780407345602645e-68
105	9606.ENSP00000346671	3.762519033903985e-68
106	9606.ENSP00000256443	1.232242220310097e-68
107	9606.ENSP00000266970	1.572269454001413e-68
108	9606.ENSP00000419782	1.5961773021463996e-67
109	9606.ENSP00000229812	7.49907724160433e-67
110	9606.ENSP00000442460	8.798749924874595e-67
111	9606.ENSP00000263025	2.3132343354215114e-66
112	9606.ENSP00000337825	5.487575612855042e-66
113	9606.ENSP00000449381	2.477888496487592e-67
114	9606.ENSP00000261845	1.1621206582967533e-67
115	9606.ENSP00000383234	9.288476717750923e-67
116	9606.ENSP00000378699	8.343348754057765e-67
117	9606.ENSP00000314499	6.0639061585607e-67
118	9606.ENSP00000245960	2.697119372454863e-67
119	9606.ENSP00000321656	7.13574695172959e-68
120	9606.ENSP00000256196	4.388162528469032e-65
121	9606.ENSP00000373684	8.421795879414263e-66
122	9606.ENSP00000288943	6.108011950904002e-66
123	9606.ENSP00000477653	9.294024431721515e-67
124	9606.ENSP00000392147	7.200275696356417e-67
125	9606.ENSP00000221138	2.4716509609717828e-67
126	9606.ENSP00000417183	1.0741726532604394e-67
127	9606.ENSP00000383089	2.264197496367363e-67
128	9606.ENSP00000326031	6.022092344512778e-68
129	9606.ENSP00000355866	1.4535188071475771e-67
