#rank	DIAMOnD_node	p_hyper
1	9606.ENSP00000337691	1.520439807865066e-11
2	9606.ENSP00000363389	1.0581029151889878e-11
3	9606.ENSP00000262948	1.5116047730994652e-12
4	9606.ENSP00000339179	1.480458604626793e-13
5	9606.ENSP00000356070	3.37474359586356e-14
6	9606.ENSP00000362702	6.041679680899047e-15
7	9606.ENSP00000466477	1.1798758547371089e-15
8	9606.ENSP00000381535	1.8739288943737725e-16
9	9606.ENSP00000344220	4.317584113789147e-17
10	9606.ENSP00000302486	9.671123035706369e-18
11	9606.ENSP00000178640	1.4463538891543262e-18
12	9606.ENSP00000276616	2.098685257499959e-19
13	9606.ENSP00000298630	4.0803987043391543e-20
14	9606.ENSP00000310722	3.001500911614149e-21
15	9606.ENSP00000314067	5.263548034306088e-22
16	9606.ENSP00000420849	5.406115219610775e-23
17	9606.ENSP00000362634	9.794911215230401e-24
18	9606.ENSP00000274643	5.810339765399503e-25
19	9606.ENSP00000211287	5.0365559509947625e-25
20	9606.ENSP00000278568	4.616730062045857e-26
21	9606.ENSP00000215659	1.9801448262508582e-26
22	9606.ENSP00000396467	1.202569692454896e-27
23	9606.ENSP00000375081	7.2211031228638145e-28
24	9606.ENSP00000263955	7.371238434406642e-29
25	9606.ENSP00000356355	5.7116278687958025e-30
26	9606.ENSP00000263056	5.424062513398365e-31
27	9606.ENSP00000368080	6.464962952343924e-32
28	9606.ENSP00000394560	2.35864281226685e-32
29	9606.ENSP00000291041	9.964208598058465e-34
30	9606.ENSP00000390651	5.281216122607623e-34
31	9606.ENSP00000282908	4.687075102736144e-35
32	9606.ENSP00000382544	6.602407844059561e-36
33	9606.ENSP00000340608	6.319962433619366e-37
34	9606.ENSP00000379842	2.480464257388258e-37
35	9606.ENSP00000338673	2.3359859276902343e-38
36	9606.ENSP00000379176	1.277473412970848e-39
37	9606.ENSP00000325748	1.066007293123817e-40
38	9606.ENSP00000311713	8.624054296523344e-42
39	9606.ENSP00000345083	2.7918128584455023e-42
40	9606.ENSP00000365730	1.8989855982885665e-43
41	9606.ENSP00000256460	1.7242882824250481e-43
42	9606.ENSP00000468348	4.4264592596372347e-44
43	9606.ENSP00000484443	2.7714839433777595e-45
44	9606.ENSP00000400312	3.719333563740746e-46
45	9606.ENSP00000429022	5.28688353231019e-47
46	9606.ENSP00000377867	3.8200711712183846e-48
47	9606.ENSP00000445440	1.6690780283704466e-49
48	9606.ENSP00000348278	1.4617895996934316e-50
49	9606.ENSP00000261891	3.0596355574933454e-49
50	9606.ENSP00000365692	5.6714738737044395e-50
51	9606.ENSP00000262300	2.605692712429221e-50
52	9606.ENSP00000375892	3.270171741098578e-51
53	9606.ENSP00000355966	1.0853461947105717e-51
54	9606.ENSP00000263826	8.273725356732999e-52
55	9606.ENSP00000478874	1.784093456030067e-52
56	9606.ENSP00000361892	4.781188072277979e-53
57	9606.ENSP00000429744	4.013939843097466e-54
58	9606.ENSP00000261211	1.555984408079731e-54
59	9606.ENSP00000352157	4.446457033423962e-55
60	9606.ENSP00000455607	3.5922656352073184e-56
61	9606.ENSP00000276052	6.396723694837937e-57
62	9606.ENSP00000378974	1.709194749000374e-57
63	9606.ENSP00000362608	1.2475264361561303e-57
64	9606.ENSP00000259089	1.755618240818649e-58
65	9606.ENSP00000423665	2.19285082768277e-59
66	9606.ENSP00000333685	4.6409976091725894e-60
67	9606.ENSP00000405950	3.0989604915540875e-61
68	9606.ENSP00000009105	2.2996030519488874e-60
69	9606.ENSP00000386928	2.2833464503784823e-61
70	9606.ENSP00000400088	2.0808740800129067e-60
71	9606.ENSP00000469413	1.0142286123021656e-60
