,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.031999999999999994, 0.027129319932501075)","(0.015999999999999997, 0.013564659966250538)","(0.009999999999999998, 0.008366600265340755)"
recall,"(0.22999999999999998, 0.20396078054371142)","(0.38, 0.3355592347112504)","(0.38, 0.3355592347112504)","(0.45999999999999996, 0.37603191353926335)"
f1,"(0.06804597701149426, 0.06067572114509839)","(0.05898989898989898, 0.05016288131446605)","(0.030695970695970697, 0.026064684208412087)","(0.01956958393113343, 0.016359485101606244)"
ndcg,"(0.14211877728111674, 0.12538323073760646)","(0.1891232609540579, 0.15162531044387817)","(0.1891232609540579, 0.15162531044387817)","(0.2087521146401634, 0.16884003533999145)"
