,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.013999999999999999, 0.010198039027185569)","(0.008, 0.006782329983125268)"
recall,"(0.09, 0.11135528725660043)","(0.19, 0.1854723699099141)","(0.33999999999999997, 0.25961509971494334)","(0.39, 0.3440930106817051)"
f1,"(0.027126436781609198, 0.03323091678086005)","(0.029494949494949498, 0.027681273032333375)","(0.026886446886446886, 0.019626112469839672)","(0.01567670970827355, 0.0133029300819906)"
ndcg,"(0.06278143425113258, 0.08493146251171514)","(0.09283228731624377, 0.08882463626202888)","(0.13009781903462578, 0.0837823364760103)","(0.14076113189246958, 0.09426926189575847)"
