,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.04, 0.08)","(0.04, 0.08)","(0.09, 0.11135528725660043)"
f1,"(0.0, 0.0)","(0.007272727272727273, 0.014545454545454545)","(0.003809523809523809, 0.007619047619047617)","(0.003912003825920612, 0.004791230490656554)"
ndcg,"(0.0, 0.0)","(0.013333176707400233, 0.026666353414800465)","(0.013333176707400233, 0.026666353414800465)","(0.023932225693803277, 0.0296279559871335)"
