,Top 25,Top 50,Top 100,Top 200
precision,"(0.064, 0.032)","(0.044, 0.0233238075793812)","(0.024, 0.014966629547095767)","(0.014000000000000002, 0.00916515138991168)"
recall,"(0.15999999999999998, 0.07999999999999999)","(0.22000000000000003, 0.11661903789690602)","(0.24000000000000005, 0.14966629547095764)","(0.27999999999999997, 0.1833030277982336)"
f1,"(0.09142857142857143, 0.045714285714285714)","(0.07333333333333333, 0.038873012632302)","(0.04363636363636364, 0.027212053721992303)","(0.026666666666666665, 0.01745743121887939)"
ndcg,"(0.1638791168110169, 0.08947201451586188)","(0.18901322794444636, 0.09422397386782691)","(0.19673515036378747, 0.10230731183650142)","(0.20957630670706795, 0.10701370224384442)"
