,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.006, 0.002)"
recall,"(0.05619047619047619, 0.0532311947142176)","(0.05619047619047619, 0.0532311947142176)","(0.05619047619047619, 0.0532311947142176)","(0.08476190476190476, 0.029106108171306905)"
f1,"(0.040769230769230766, 0.03831081578588669)","(0.024903846153846155, 0.023360437906246485)","(0.014004576659038903, 0.013120607355338591)","(0.011206259508802436, 0.003742702502748664)"
ndcg,"(0.049302521212232345, 0.04817720224477699)","(0.049302521212232345, 0.04817720224477699)","(0.049302521212232345, 0.04817720224477699)","(0.05939692298505063, 0.0384573116623912)"
