,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.004)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.01818181818181818, 0.03636363636363636)","(0.03636363636363636, 0.07272727272727272)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0036036036036036037, 0.007207207207207207)","(0.003791469194312796, 0.007582938388625592)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.006298023075817259, 0.012596046151634519)","(0.012058319349949406, 0.024116638699898812)"
