,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.012, 0.009797958971132711)","(0.008, 0.006782329983125268)"
recall,"(0.02857142857142857, 0.03499271061118826)","(0.02857142857142857, 0.03499271061118826)","(0.0857142857142857, 0.0699854212223765)","(0.11428571428571428, 0.09689042833036098)"
f1,"(0.020512820512820513, 0.025122971720853107)","(0.0125, 0.015309310892394864)","(0.021052631578947368, 0.017189401703741603)","(0.014953271028037382, 0.012677252304907042)"
ndcg,"(0.021370938355637154, 0.02795258141591438)","(0.021370938355637154, 0.02795258141591438)","(0.043841932765505284, 0.042925478683198806)","(0.054491744486243, 0.05312783553075551)"
