,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.016, 0.014966629547095765)","(0.01, 0.006324555320336759)","(0.006, 0.002)"
recall,"(0.15, 0.19999999999999998)","(0.2, 0.18708286933869708)","(0.3, 0.18708286933869708)","(0.36666666666666664, 0.1130388330520878)"
f1,"(0.04137931034482759, 0.055172413793103454)","(0.029629629629629627, 0.027715980642769932)","(0.019306184012066366, 0.012163541574713863)","(0.011793778624457636, 0.003907197904755483)"
ndcg,"(0.17872104826662777, 0.22177741596675157)","(0.19382301008940828, 0.21142237899706023)","(0.20884491055201818, 0.19944641482101846)","(0.22134601769498968, 0.18756971476762394)"
