,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.032, 0.027129319932501072)","(0.032, 0.017204650534085254)","(0.025, 0.00632455532033676)"
recall,"(0.06000000000000001, 0.08)","(0.15818181818181817, 0.13649690457544333)","(0.3145454545454546, 0.17699045125291574)","(0.48545454545454547, 0.13865946156318268)"
f1,"(0.03428571428571429, 0.045714285714285714)","(0.05322404371584699, 0.045264376788219006)","(0.05808353808353809, 0.03136892456294083)","(0.04754682915820356, 0.012104054260568271)"
ndcg,"(0.06883059796723492, 0.10763743809607022)","(0.11219799491301645, 0.10188682351532159)","(0.1700963344813866, 0.11610949913916167)","(0.22232455043684313, 0.11019624288845377)"
