,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.001, 0.002)"
recall,"(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)"
f1,"(0.014285714285714285, 0.02857142857142857)","(0.007547169811320755, 0.015094339622641508)","(0.003883495145631068, 0.007766990291262136)","(0.0019704433497536944, 0.003940886699507389)"
ndcg,"(0.021716174620206717, 0.04343234924041344)","(0.021716174620206717, 0.04343234924041344)","(0.021716174620206717, 0.04343234924041344)","(0.021716174620206717, 0.04343234924041344)"
