,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.004898979485566357)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.04444444444444444, 0.05443310539518174)","(0.04444444444444444, 0.05443310539518174)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.007339449541284404, 0.008988953184525425)","(0.0038277511961722485, 0.004688018646474982)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.015483707094353155, 0.01901153627844892)","(0.015483707094353155, 0.01901153627844892)"
