,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.058787753826796275)","(0.064, 0.023323807579381205)","(0.036, 0.013564659966250536)","(0.019, 0.005830951894845301)"
recall,"(0.22666666666666666, 0.15114378731672845)","(0.32666666666666666, 0.11623730516108463)","(0.3711111111111111, 0.1483406157180323)","(0.39111111111111113, 0.12946232589892898)"
f1,"(0.12672268907563025, 0.08455368479609851)","(0.10700564971751414, 0.038820754437991795)","(0.06562135112593828, 0.02483682114174521)","(0.03623604465709729, 0.011153738385054356)"
ndcg,"(0.13330681582389087, 0.0924991767007991)","(0.17662545260372273, 0.07898752537615232)","(0.19021368006161055, 0.08330179163587441)","(0.1960644132006097, 0.07695833334054067)"
