,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.006, 0.004898979485566356)"
recall,"(0.09444444444444444, 0.04762896722078402)","(0.1388888888888889, 0.1079408845984747)","(0.1388888888888889, 0.1079408845984747)","(0.1388888888888889, 0.1079408845984747)"
f1,"(0.04777183600713013, 0.023899216773040098)","(0.040911747516072475, 0.03316690138157674)","(0.022086306489976216, 0.017964221984053966)","(0.011501656238498343, 0.009372307215387158)"
ndcg,"(0.07757014008793524, 0.048409874543468116)","(0.09673556234501443, 0.08077003592109801)","(0.09673556234501443, 0.08077003592109801)","(0.09673556234501443, 0.08077003592109801)"
