,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003883495145631068, 0.007766990291262136)","(0.0019704433497536944, 0.003940886699507389)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.015417875665467507, 0.030835751330935014)","(0.015417875665467507, 0.030835751330935014)"
