,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.01, 0.006324555320336759)","(0.006, 0.002)"
recall,"(0.1, 0.12247448713915891)","(0.25, 0.22360679774997896)","(0.3, 0.18708286933869708)","(0.36666666666666664, 0.1130388330520878)"
f1,"(0.02758620689655173, 0.03378606541769901)","(0.029914529914529912, 0.027797859641368588)","(0.019306184012066366, 0.012163541574713863)","(0.011793778624457636, 0.003907197904755483)"
ndcg,"(0.0958515946120265, 0.1512337447082372)","(0.1296772101515142, 0.175858061415955)","(0.1419243516538099, 0.1683736243602001)","(0.1553981747538464, 0.15890665750802407)"
