,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.013333333333333332, 0.026666666666666665)","(0.013333333333333332, 0.026666666666666665)","(0.013333333333333332, 0.026666666666666665)","(0.026666666666666665, 0.032659863237109045)"
f1,"(0.01, 0.02)","(0.006153846153846154, 0.012307692307692308)","(0.0034782608695652175, 0.006956521739130435)","(0.0037209302325581393, 0.004557190219131494)"
ndcg,"(0.008182843490930588, 0.016365686981861177)","(0.008182843490930588, 0.016365686981861177)","(0.008182843490930588, 0.016365686981861177)","(0.012668233535589041, 0.016580232698509043)"
