,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.008, 0.0116619037896906)","(0.004, 0.0058309518948453)"
recall,"(0.02222222222222222, 0.04444444444444444)","(0.04722222222222222, 0.05800170282728083)","(0.09166666666666666, 0.13017082793177756)","(0.09166666666666666, 0.13017082793177756)"
f1,"(0.011764705882352941, 0.023529411764705882)","(0.013676212741087084, 0.016750891051009104)","(0.01471287801563031, 0.02140392303465064)","(0.0076647037173352955, 0.011161309618882091)"
ndcg,"(0.04700910988289708, 0.09401821976579416)","(0.05764838169122351, 0.09105996195558021)","(0.07252982763411704, 0.12023975685499802)","(0.07252982763411704, 0.12023975685499802)"
