,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.008, 0.009797958971132711)","(0.006, 0.004898979485566356)"
recall,"(0.02222222222222222, 0.04444444444444444)","(0.02222222222222222, 0.04444444444444444)","(0.09444444444444444, 0.11600340565456166)","(0.14444444444444443, 0.11837375418145842)"
f1,"(0.011764705882352941, 0.023529411764705882)","(0.006779661016949154, 0.01355932203389831)","(0.014746856948691812, 0.01806145704190805)","(0.011520058888479942, 0.009406148701130816)"
ndcg,"(0.016744982799838694, 0.03348996559967739)","(0.016744982799838694, 0.03348996559967739)","(0.04051135522010357, 0.05130889712508431)","(0.05460580848174264, 0.04780425263237343)"
