,Top 25,Top 50,Top 100,Top 200
precision,"(0.10400000000000001, 0.01959591794226542)","(0.092, 0.029933259094191537)","(0.086, 0.01624807680927192)","(0.07300000000000001, 0.010295630140987)"
recall,"(0.02187817499881308, 0.004255893788965382)","(0.038657361249584576, 0.012579251892324556)","(0.0723009542800171, 0.01375593392575445)","(0.12275245691496939, 0.017772858062136587)"
f1,"(0.03615103287517081, 0.0069939604400803415)","(0.05443919579666186, 0.017713560210021802)","(0.07855671202409924, 0.014896503438305226)","(0.09155248812129099, 0.013037144544956716)"
ndcg,"(0.13539582861386507, 0.03293862191848736)","(0.11544963929281349, 0.021051140319479012)","(0.10127118982325536, 0.015973210823805113)","(0.12415813291736547, 0.013862431162800039)"
