,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.006, 0.008)","(0.005, 0.00547722557505166)"
recall,"(0.013333333333333332, 0.026666666666666665)","(0.026666666666666665, 0.032659863237109045)","(0.04, 0.05333333333333333)","(0.06666666666666667, 0.07302967433402216)"
f1,"(0.01, 0.02)","(0.012307692307692308, 0.015073783032511865)","(0.010434782608695653, 0.013913043478260868)","(0.009302325581395349, 0.010190187116375182)"
ndcg,"(0.008032586137059589, 0.016065172274119178)","(0.015056459571299918, 0.01850916571662147)","(0.0210135680762788, 0.026899286560830616)","(0.03041315524895378, 0.03280691160364208)"
