,Top 25,Top 50,Top 100,Top 200
precision,"(0.15199999999999997, 0.0466476151587624)","(0.08399999999999999, 0.034409301068170514)","(0.041999999999999996, 0.017204650534085257)","(0.022, 0.008124038404635962)"
recall,"(0.4222222222222222, 0.12957670877434005)","(0.4666666666666667, 0.1911627837120584)","(0.4666666666666667, 0.1911627837120584)","(0.48888888888888893, 0.18053418676968802)"
f1,"(0.2235294117647059, 0.06859943405700354)","(0.14237288135593223, 0.0583208492680856)","(0.07706422018348624, 0.03156816611758762)","(0.042105263157894736, 0.015548398860547293)"
ndcg,"(0.48974782793480215, 0.12813863404942377)","(0.5087298736736494, 0.15051606576921375)","(0.5087298736736494, 0.15051606576921375)","(0.5151423198470928, 0.14600201775753066)"
