,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.024, 0.014966629547095765)","(0.018, 0.0074833147735478825)","(0.013000000000000001, 0.005099019513592784)"
recall,"(0.13999999999999999, 0.11575836902790225)","(0.29, 0.19078784028338913)","(0.44000000000000006, 0.19849433241279207)","(0.63, 0.2694438717061496)"
f1,"(0.04091954022988507, 0.03342120799151494)","(0.04430976430976431, 0.027753259253637728)","(0.034578754578754575, 0.014430281937802372)","(0.025471066475370636, 0.010009399141270131)"
ndcg,"(0.09106626427654456, 0.08401239071008007)","(0.13541034135806063, 0.0855273838938391)","(0.17351123727415543, 0.07225216351788744)","(0.21512294421279643, 0.0866572639937262)"
