,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.008, 0.009797958971132713)","(0.004, 0.004898979485566357)","(0.003, 0.002449489742783178)"
recall,"(0.08, 0.09797958971132713)","(0.08, 0.09797958971132713)","(0.08, 0.09797958971132713)","(0.11333333333333333, 0.09333333333333334)"
f1,"(0.026666666666666665, 0.032659863237109045)","(0.014545454545454545, 0.017814470856604932)","(0.007619047619047618, 0.009331389496316867)","(0.005844186597205777, 0.0047717897111487564)"
ndcg,"(0.04308352988123171, 0.05341306761831877)","(0.04308352988123171, 0.05341306761831877)","(0.04308352988123171, 0.05341306761831877)","(0.05156032060834492, 0.049091339188772634)"
