,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.005, 0.0031622776601683794)"
recall,"(0.08888888888888888, 0.08314794192830981)","(0.08888888888888888, 0.08314794192830981)","(0.08888888888888888, 0.08314794192830981)","(0.11111111111111112, 0.07027283689263066)"
f1,"(0.047058823529411764, 0.04401949866792872)","(0.027118644067796616, 0.025367168723891137)","(0.014678899082568808, 0.013730852795500705)","(0.009569377990430622, 0.006052206048169147)"
ndcg,"(0.12226400678297888, 0.12091243604446465)","(0.12226400678297888, 0.12091243604446465)","(0.12226400678297888, 0.12091243604446465)","(0.1290701244175605, 0.11463343192083769)"
