,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.016, 0.014966629547095765)","(0.01, 0.006324555320336759)","(0.005, 0.0031622776601683794)"
recall,"(0.04285714285714286, 0.05714285714285714)","(0.05619047619047619, 0.0532311947142176)","(0.07047619047619047, 0.045215533220835116)","(0.07047619047619047, 0.045215533220835116)"
f1,"(0.03076923076923077, 0.041025641025641026)","(0.024903846153846155, 0.023360437906246485)","(0.017513348588863463, 0.011095878886074795)","(0.009337100630297763, 0.005910824938782657)"
ndcg,"(0.03784507939963844, 0.048239564083915096)","(0.04460938901707582, 0.04469997105476762)","(0.04998578701186377, 0.0404231910488306)","(0.04998578701186377, 0.0404231910488306)"
