,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.02222222222222222, 0.04444444444444444)","(0.04444444444444444, 0.05443310539518174)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003669724770642202, 0.007339449541284405)","(0.0038277511961722485, 0.004688018646474982)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.008094754068559886, 0.016189508137119772)","(0.014597768170255715, 0.018054814970917793)"
