,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.06190476190476191, 0.07619047619047618)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0038741147225739873, 0.004744825318843531)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.016327262947927884, 0.020058188403297164)"
