,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.016)","(0.006, 0.012)","(0.003, 0.006)"
recall,"(0.06666666666666667, 0.13333333333333333)","(0.13333333333333333, 0.26666666666666666)","(0.2, 0.4000000000000001)","(0.2, 0.4000000000000001)"
f1,"(0.014285714285714285, 0.02857142857142857)","(0.01509433962264151, 0.030188679245283016)","(0.011650485436893203, 0.023300970873786405)","(0.005911330049261084, 0.011822660098522168)"
ndcg,"(0.03630835850747054, 0.07261671701494109)","(0.055435694521146626, 0.11087138904229325)","(0.0705506715856446, 0.1411013431712892)","(0.0705506715856446, 0.1411013431712892)"
