,Top 25,Top 50,Top 100,Top 200
precision,"(0.10400000000000001, 0.019595917942265423)","(0.06, 0.021908902300206645)","(0.03, 0.010954451150103323)","(0.017, 0.005099019513592785)"
recall,"(0.5, 0.08944271909999157)","(0.58, 0.22271057451320087)","(0.58, 0.22271057451320087)","(0.66, 0.21540659228538017)"
f1,"(0.17204301075268816, 0.03169399299258587)","(0.1087012987012987, 0.03984198846100558)","(0.05703504043126684, 0.02086673542826133)","(0.033142315889178306, 0.009960607864691624)"
ndcg,"(0.35888179357424577, 0.09712971955232674)","(0.385428033413985, 0.08876520044582432)","(0.385428033413985, 0.08876520044582432)","(0.4042018311586003, 0.0923517722645002)"
