,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.032)","(0.012, 0.024)","(0.006, 0.012)","(0.005, 0.007745966692414835)"
recall,"(0.08, 0.16)","(0.12, 0.24000000000000002)","(0.12, 0.24000000000000002)","(0.19333333333333333, 0.31012542265634685)"
f1,"(0.026666666666666665, 0.05333333333333333)","(0.02181818181818182, 0.04363636363636364)","(0.011428571428571429, 0.022857142857142857)","(0.009746625621596023, 0.015114093223108048)"
ndcg,"(0.04123628730678104, 0.08247257461356208)","(0.055346342036355765, 0.11069268407271153)","(0.055346342036355765, 0.11069268407271153)","(0.07450471000827194, 0.12767388092164714)"
