,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.008)","(0.003, 0.004)"
recall,"(0.025, 0.05000000000000001)","(0.025, 0.05000000000000001)","(0.05, 0.10000000000000002)","(0.07857142857142857, 0.10202040612204072)"
f1,"(0.012121212121212121, 0.02424242424242424)","(0.006896551724137933, 0.013793103448275864)","(0.007407407407407407, 0.014814814814814814)","(0.005778520995912301, 0.007696973830574513)"
ndcg,"(0.016862846851177143, 0.03372569370235428)","(0.016862846851177143, 0.03372569370235428)","(0.025232344199391233, 0.05046468839878246)","(0.03259564187256032, 0.048907779166683096)"
