,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.005, 0.0031622776601683794)"
recall,"(0.1, 0.12247448713915891)","(0.21666666666666665, 0.19436506316151)","(0.21666666666666665, 0.19436506316151)","(0.26666666666666666, 0.1615893285805443)"
f1,"(0.02758620689655173, 0.03378606541769901)","(0.029769392033542973, 0.027754716198164192)","(0.015421956684092608, 0.014401160021740344)","(0.009813580604655656, 0.006200574524786182)"
ndcg,"(0.04144299250118475, 0.0522404549190187)","(0.07499339279579978, 0.07337777409355804)","(0.07499339279579978, 0.07337777409355804)","(0.08641989166180918, 0.06475131968374148)"
