,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.016, 0.014966629547095765)","(0.012, 0.004)","(0.006, 0.002)"
recall,"(0.15, 0.19999999999999998)","(0.2, 0.18708286933869708)","(0.36666666666666664, 0.1130388330520878)","(0.36666666666666664, 0.1130388330520878)"
f1,"(0.04137931034482759, 0.055172413793103454)","(0.029629629629629627, 0.027715980642769932)","(0.023189679157697436, 0.007637207476644404)","(0.011793778624457636, 0.003907197904755483)"
ndcg,"(0.14061723594891595, 0.2270842629374342)","(0.1568581857569245, 0.21921409930505903)","(0.185883036555896, 0.20053369821143527)","(0.185883036555896, 0.20053369821143527)"
