,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.032)","(0.032, 0.016)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)"
recall,"(0.24666666666666667, 0.14544949486180953)","(0.27999999999999997, 0.14236104336041747)","(0.3466666666666667, 0.2124983660067897)","(0.3466666666666667, 0.2124983660067897)"
f1,"(0.09118279569892473, 0.052282396211691166)","(0.0574025974025974, 0.02870570572030337)","(0.037807726864330635, 0.023866679435692095)","(0.019436419606914515, 0.012280748386949814)"
ndcg,"(0.143777233403186, 0.11539025119849422)","(0.1546135608972288, 0.10999523052675482)","(0.17464619376280266, 0.118909143135935)","(0.17464619376280266, 0.118909143135935)"
