,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.008, 0.009797958971132713)","(0.006, 0.004898979485566356)","(0.006, 0.0037416573867739412)"
recall,"(0.026666666666666665, 0.032659863237109045)","(0.026666666666666665, 0.032659863237109045)","(0.04, 0.032659863237109045)","(0.08, 0.049888765156985884)"
f1,"(0.02, 0.024494897427831782)","(0.012307692307692308, 0.015073783032511865)","(0.010434782608695653, 0.008519964322724099)","(0.011162790697674419, 0.006961223045160821)"
ndcg,"(0.018211352358432582, 0.022432607114618492)","(0.018211352358432582, 0.022432607114618492)","(0.023640097006360224, 0.020576135994732188)","(0.03816225688047062, 0.027973860893012927)"
