,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.028000000000000004, 0.016)","(0.022, 0.0116619037896906)","(0.012, 0.005999999999999999)"
recall,"(0.075, 0.09999999999999999)","(0.175, 0.1)","(0.275, 0.1457737973711325)","(0.3, 0.15)"
f1,"(0.03636363636363636, 0.048484848484848485)","(0.048275862068965524, 0.02758620689655173)","(0.04074074074074074, 0.021596118129056666)","(0.023076923076923075, 0.011538461538461537)"
ndcg,"(0.10780062625527642, 0.14921047075865265)","(0.1478659790092815, 0.1266371923900464)","(0.18017840367528024, 0.14169539955930915)","(0.18715812863247647, 0.1382539774819486)"
